TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,63.0741
400.1569,65.3258
401.1211,66.8978
402.0854,67.8807
403.0496,68.4074
404.0138,68.5953
404.9781,68.5422
405.9423,68.3316
406.9065,68.0249
407.8708,67.6445
408.8350,67.1641
409.7992,66.5211
410.7635,65.6523
411.7277,64.5368
412.6919,63.2113
413.6562,61.739
414.6204,60.1562
415.5846,58.4459
416.5489,56.5581
417.5131,54.4795
418.4773,52.3161
419.4416,50.276
420.4058,48.5104
421.3700,47.0242
422.3343,45.7759
423.2985,44.7996
424.2627,44.2223
425.2270,44.1857
426.1912,44.7335
427.1554,45.7474
428.1197,46.9796
429.0839,48.1471
430.0481,49.0153
431.0124,49.4367
431.9766,49.3504
432.9408,48.7604
433.9051,47.7083
434.8693,46.2613
435.8335,44.5169
436.7978,42.6108
437.7620,40.7049
438.7262,38.9621
439.6905,37.5246
440.6547,36.501
441.6189,35.9455
442.5832,35.8232
443.5474,35.9868
444.5116,36.2105
445.4759,36.2839
446.4401,36.108
447.4043,35.7335
448.3686,35.3316
449.3328,35.122
450.2970,35.2847
451.2613,35.8871
452.2255,36.863
453.1897,38.0578
454.1540,39.3045
455.1182,40.4759
456.0824,41.4862
457.0467,42.26
458.0109,42.7147
458.9751,42.7873
459.9394,42.4885
460.9036,41.9286
461.8678,41.3001
462.8321,40.8403
463.7963,40.7853
464.7605,41.3048
465.7248,42.434
466.6890,44.0529
467.6532,45.947
468.6175,47.9142
469.5817,49.8439
470.5459,51.7276
471.5102,53.6086
472.4744,55.5075
473.4386,57.3779
474.4029,59.1278
475.3671,60.6814
476.3313,62.0213
477.2956,63.1816
478.2598,64.2124
479.2240,65.1461
480.1883,65.9874
481.1525,66.7291
482.1167,67.3773
483.0810,67.9618
484.0452,68.522
485.0094,69.0767
485.9737,69.6052
486.9379,70.0583
487.9021,70.3888
488.8664,70.5791
489.8306,70.6502
490.7948,70.6509
491.7591,70.6344
492.7233,70.6352
493.6875,70.6579
494.6518,70.6814
495.6160,70.6744
496.5802,70.6113
