TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,97.3644
400.1569,98.3948
401.1211,99.2224
402.0854,99.7481
403.0496,100.011
404.0138,100.111
404.9781,100.154
405.9423,100.208
406.9065,100.286
407.8708,100.356
408.8350,100.388
409.7992,100.384
410.7635,100.375
411.7277,100.382
412.6919,100.377
413.6562,100.28
414.6204,100.005
415.5846,99.5156
416.5489,98.8643
417.5131,98.2266
418.4773,97.8454
419.4416,97.8468
420.4058,98.1084
421.3700,98.4
422.3343,98.59
423.2985,98.6829
424.2627,98.7473
425.2270,98.8425
426.1912,98.981
427.1554,99.1325
428.1197,99.2564
429.0839,99.3294
430.0481,99.35
431.0124,99.3272
431.9766,99.2737
432.9408,99.2125
433.9051,99.1851
434.8693,99.2452
435.8335,99.4276
436.7978,99.716
437.7620,100.036
438.7262,100.291
439.6905,100.408
440.6547,100.374
441.6189,100.246
442.5832,100.126
443.5474,100.119
444.5116,100.282
445.4759,100.596
446.4401,100.988
447.4043,101.365
448.3686,101.656
449.3328,101.832
450.2970,101.907
451.2613,101.921
452.2255,101.906
453.1897,101.872
454.1540,101.809
455.1182,101.707
456.0824,101.588
457.0467,101.51
458.0109,101.546
458.9751,101.735
459.9394,102.047
460.9036,102.404
461.8678,102.725
462.8321,102.957
463.7963,103.079
464.7605,103.102
465.7248,103.06
466.6890,102.988
467.6532,102.906
468.6175,102.816
469.5817,102.71
470.5459,102.599
471.5102,102.516
472.4744,102.514
473.4386,102.621
474.4029,102.819
475.3671,103.052
476.3313,103.255
477.2956,103.387
478.2598,103.436
479.2240,103.407
480.1883,103.317
481.1525,103.18
482.1167,103.021
483.0810,102.874
484.0452,102.781
485.0094,102.761
485.9737,102.8
486.9379,102.852
487.9021,102.864
488.8664,102.814
489.8306,102.718
490.7948,102.625
491.7591,102.593
492.7233,102.654
493.6875,102.793
494.6518,102.956
495.6160,103.068
496.5802,103.065
497.5445,102.916
498.5087,102.639
499.4729,102.293
500.4372,101.968
501.4014,101.745
502.3656,101.663
503.3299,101.702
504.2941,101.799
