TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,97.6808
400.1569,98.5084
401.1211,99.4521
402.0854,100.307
403.0496,100.957
404.0138,101.365
404.9781,101.559
405.9423,101.608
406.9065,101.583
407.8708,101.531
408.8350,101.47
409.7992,101.412
410.7635,101.377
411.7277,101.376
412.6919,101.374
413.6562,101.285
414.6204,101.007
415.5846,100.47
416.5489,99.7051
417.5131,98.8967
418.4773,98.3544
419.4416,98.2918
420.4058,98.6115
421.3700,99.0238
422.3343,99.3153
423.2985,99.4395
424.2627,99.4559
425.2270,99.4492
426.1912,99.4757
427.1554,99.5489
428.1197,99.6565
429.0839,99.7818
430.0481,99.9067
431.0124,100.003
431.9766,100.035
432.9408,99.9845
433.9051,99.8825
434.8693,99.8161
435.8335,99.8839
436.7978,100.127
437.7620,100.487
438.7262,100.838
439.6905,101.057
440.6547,101.092
441.6189,100.988
442.5832,100.857
443.5474,100.816
444.5116,100.919
445.4759,101.141
446.4401,101.418
447.4043,101.691
448.3686,101.932
449.3328,102.142
450.2970,102.327
451.2613,102.488
452.2255,102.607
453.1897,102.664
454.1540,102.641
455.1182,102.542
456.0824,102.4
457.0467,102.282
458.0109,102.264
458.9751,102.393
459.9394,102.651
460.9036,102.965
461.8678,103.245
462.8321,103.43
463.7963,103.5
464.7605,103.483
465.7248,103.433
466.6890,103.395
467.6532,103.376
468.6175,103.343
469.5817,103.262
470.5459,103.136
471.5102,103.02
472.4744,102.996
473.4386,103.105
474.4029,103.312
475.3671,103.531
476.3313,103.686
477.2956,103.746
478.2598,103.729
479.2240,103.672
480.1883,103.599
481.1525,103.519
482.1167,103.439
483.0810,103.378
484.0452,103.368
485.0094,103.426
485.9737,103.525
486.9379,103.607
487.9021,103.612
488.8664,103.516
489.8306,103.345
490.7948,103.162
491.7591,103.033
492.7233,102.997
493.6875,103.054
494.6518,103.169
495.6160,103.287
496.5802,103.349
497.5445,103.313
498.5087,103.163
499.4729,102.928
500.4372,102.678
501.4014,102.496
502.3656,102.432
503.3299,102.475
504.2941,102.558
