TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,90.6342
400.1569,91.3697
401.1211,92.0133
402.0854,92.448
403.0496,92.6636
404.0138,92.7251
404.9781,92.7361
405.9423,92.7915
406.9065,92.9292
407.8708,93.113
408.8350,93.2648
409.7992,93.3201
410.7635,93.2638
411.7277,93.1206
412.6919,92.9114
413.6562,92.6162
414.6204,92.1785
415.5846,91.5458
416.5489,90.7327
417.5131,89.8904
418.4773,89.3006
419.4416,89.1799
420.4058,89.4604
421.3700,89.8808
422.3343,90.2373
423.2985,90.472
424.2627,90.6197
425.2270,90.7345
426.1912,90.8458
427.1554,90.9509
428.1197,91.0353
429.0839,91.095
430.0481,91.1393
431.0124,91.1783
431.9766,91.2109
432.9408,91.2307
433.9051,91.2434
434.8693,91.2783
435.8335,91.3753
436.7978,91.5531
437.7620,91.7864
438.7262,92.0151
439.6905,92.1802
440.6547,92.2596
441.6189,92.285
442.5832,92.3283
443.5474,92.4609
444.5116,92.7095
445.4759,93.0398
446.4401,93.3813
447.4043,93.6674
448.3686,93.8634
449.3328,93.9731
450.2970,94.0265
451.2613,94.0588
452.2255,94.089
453.1897,94.1111
454.1540,94.1028
455.1182,94.0461
456.0824,93.9489
457.0467,93.8549
458.0109,93.8268
458.9751,93.9065
459.9394,94.084
460.9036,94.3099
461.8678,94.5321
462.8321,94.7234
463.7963,94.8846
464.7605,95.0293
465.7248,95.1608
466.6890,95.2546
467.6532,95.2624
468.6175,95.1373
469.5817,94.8696
470.5459,94.5115
471.5102,94.1744
472.4744,93.9844
473.4386,94.0119
474.4029,94.2317
475.3671,94.5483
476.3313,94.8557
477.2956,95.082
478.2598,95.1999
479.2240,95.2146
480.1883,95.1474
481.1525,95.0243
482.1167,94.8756
483.0810,94.7371
484.0452,94.6437
485.0094,94.6138
485.9737,94.6359
486.9379,94.6732
487.9021,94.6845
488.8664,94.6458
489.8306,94.5611
490.7948,94.4582
491.7591,94.3744
492.7233,94.3374
493.6875,94.3519
494.6518,94.3972
495.6160,94.4353
496.5802,94.4241
