TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,97.395
400.1569,98.564
401.1211,99.5387
402.0854,100.176
403.0496,100.488
404.0138,100.574
404.9781,100.565
405.9423,100.567
406.9065,100.629
407.8708,100.734
408.8350,100.838
409.7992,100.913
410.7635,100.958
411.7277,100.972
412.6919,100.923
413.6562,100.745
414.6204,100.367
415.5846,99.7586
416.5489,98.9802
417.5131,98.2222
418.4773,97.7641
419.4416,97.7725
420.4058,98.1304
421.3700,98.5688
422.3343,98.9026
423.2985,99.0933
424.2627,99.1868
425.2270,99.2452
426.1912,99.3085
427.1554,99.3882
428.1197,99.4804
429.0839,99.5789
430.0481,99.676
431.0124,99.7567
431.9766,99.8019
432.9408,99.805
433.9051,99.7887
434.8693,99.8039
435.8335,99.9007
436.7978,100.091
437.7620,100.33
438.7262,100.54
439.6905,100.651
440.6547,100.638
441.6189,100.538
442.5832,100.436
443.5474,100.428
444.5116,100.569
445.4759,100.844
446.4401,101.184
447.4043,101.506
448.3686,101.753
449.3328,101.917
450.2970,102.028
451.2613,102.124
452.2255,102.217
453.1897,102.282
454.1540,102.269
455.1182,102.148
456.0824,101.945
457.0467,101.752
458.0109,101.695
458.9751,101.855
459.9394,102.207
460.9036,102.649
461.8678,103.058
462.8321,103.349
463.7963,103.49
464.7605,103.497
465.7248,103.417
466.6890,103.298
467.6532,103.166
468.6175,103.022
469.5817,102.863
470.5459,102.711
471.5102,102.623
472.4744,102.661
473.4386,102.847
474.4029,103.137
475.3671,103.443
476.3313,103.683
477.2956,103.817
478.2598,103.845
479.2240,103.787
480.1883,103.666
481.1525,103.504
482.1167,103.327
483.0810,103.181
484.0452,103.116
485.0094,103.156
485.9737,103.274
486.9379,103.402
487.9021,103.467
488.8664,103.437
489.8306,103.328
490.7948,103.199
491.7591,103.116
492.7233,103.118
493.6875,103.204
494.6518,103.337
495.6160,103.46
496.5802,103.52
497.5445,103.475
498.5087,103.314
499.4729,103.058
500.4372,102.767
501.4014,102.517
502.3656,102.368
503.3299,102.334
504.2941,102.377
