TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,88.3802
400.1569,88.975
401.1211,89.6721
402.0854,90.3119
403.0496,90.8197
404.0138,91.1817
404.9781,91.4145
405.9423,91.5428
406.9065,91.5867
407.8708,91.561
408.8350,91.4845
409.7992,91.3879
410.7635,91.3085
411.7277,91.2693
412.6919,91.2607
413.6562,91.2416
414.6204,91.1613
415.5846,90.9839
416.5489,90.7073
417.5131,90.3828
418.4773,90.1092
419.4416,89.9649
420.4058,89.9293
421.3700,89.9152
422.3343,89.8604
423.2985,89.7627
424.2627,89.6645
425.2270,89.6195
426.1912,89.6605
427.1554,89.7789
428.1197,89.9287
429.0839,90.0504
430.0481,90.0967
431.0124,90.0502
431.9766,89.9308
432.9408,89.7906
433.9051,89.697
434.8693,89.7075
435.8335,89.8448
436.7978,90.0821
437.7620,90.3523
438.7262,90.5783
439.6905,90.7073
440.6547,90.7325
441.6189,90.6958
442.5832,90.67
443.5474,90.723
444.5116,90.8795
445.4759,91.1103
446.4401,91.3542
447.4043,91.5541
448.3686,91.6803
449.3328,91.734
450.2970,91.7367
451.2613,91.7153
452.2255,91.6902
453.1897,91.672
454.1540,91.6665
455.1182,91.6803
456.0824,91.7237
457.0467,91.8064
458.0109,91.9293
458.9751,92.0789
459.9394,92.2329
460.9036,92.37
461.8678,92.4745
462.8321,92.5346
463.7963,92.5415
464.7605,92.4932
465.7248,92.4001
466.6890,92.2868
467.6532,92.1855
468.6175,92.1259
469.5817,92.1279
470.5459,92.198
471.5102,92.3266
472.4744,92.4887
473.4386,92.6508
474.4029,92.7846
475.3671,92.8782
476.3313,92.9366
477.2956,92.9758
478.2598,93.0144
479.2240,93.065
480.1883,93.1294
481.1525,93.1987
482.1167,93.2599
483.0810,93.3052
484.0452,93.3367
485.0094,93.3631
485.9737,93.3892
486.9379,93.4078
487.9021,93.4028
488.8664,93.3605
489.8306,93.2819
490.7948,93.1886
491.7591,93.1155
492.7233,93.0927
493.6875,93.1284
494.6518,93.2049
495.6160,93.2903
496.5802,93.3544
