TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,86.2521
400.1569,87.1368
401.1211,87.9958
402.0854,88.6626
403.0496,89.087
404.0138,89.2935
404.9781,89.3495
405.9423,89.3413
406.9065,89.3433
407.8708,89.3895
408.8350,89.4643
409.7992,89.5211
410.7635,89.5137
411.7277,89.4189
412.6919,89.2373
413.6562,88.9724
414.6204,88.614
415.5846,88.1436
416.5489,87.5719
417.5131,86.9939
418.4773,86.6028
419.4416,86.5639
420.4058,86.8454
421.3700,87.2594
422.3343,87.6393
423.2985,87.9183
424.2627,88.106
425.2270,88.2425
426.1912,88.3635
427.1554,88.4843
428.1197,88.6011
429.0839,88.705
430.0481,88.7919
431.0124,88.8662
431.9766,88.9365
432.9408,89.0117
433.9051,89.0979
434.8693,89.1965
435.8335,89.303
436.7978,89.4082
437.7620,89.5034
438.7262,89.5865
439.6905,89.6631
440.6547,89.7409
441.6189,89.822
442.5832,89.9011
443.5474,89.9727
444.5116,90.0426
445.4759,90.1301
446.4401,90.2559
447.4043,90.4258
448.3686,90.6252
449.3328,90.826
450.2970,90.9995
451.2613,91.1251
452.2255,91.1889
453.1897,91.1773
454.1540,91.0767
455.1182,90.8873
456.0824,90.6445
457.0467,90.4286
458.0109,90.3363
458.9751,90.4195
459.9394,90.6469
460.9036,90.9324
461.8678,91.1977
462.8321,91.4085
463.7963,91.5708
464.7605,91.7029
465.7248,91.8033
466.6890,91.8384
467.6532,91.7595
468.6175,91.5397
469.5817,91.2054
470.5459,90.8442
471.5102,90.5798
472.4744,90.5129
473.4386,90.6619
474.4029,90.9525
475.3671,91.2676
476.3313,91.5089
477.2956,91.6284
478.2598,91.6248
479.2240,91.5247
480.1883,91.3643
481.1525,91.1792
482.1167,91.0051
483.0810,90.879
484.0452,90.8313
485.0094,90.8695
485.9737,90.9669
486.9379,91.0725
487.9021,91.1359
488.8664,91.1312
489.8306,91.0654
490.7948,90.9722
491.7591,90.8926
492.7233,90.8542
493.6875,90.8586
494.6518,90.8842
495.6160,90.8988
496.5802,90.8736
