TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,91.7416
400.1569,92.0908
401.1211,92.7804
402.0854,93.5899
403.0496,94.3317
404.0138,94.8765
404.9781,95.1627
405.9423,95.207
406.9065,95.0964
407.8708,94.9438
408.8350,94.8308
409.7992,94.7753
410.7635,94.7436
411.7277,94.692
412.6919,94.6072
413.6562,94.5135
414.6204,94.4497
415.5846,94.4393
416.5489,94.4727
417.5131,94.4998
418.4773,94.45
419.4416,94.2888
420.4058,94.0553
421.3700,93.8187
422.3343,93.6236
423.2985,93.4855
424.2627,93.4079
425.2270,93.3908
426.1912,93.4279
427.1554,93.5021
428.1197,93.5878
429.0839,93.6577
430.0481,93.6903
431.0124,93.6753
431.9766,93.6173
432.9408,93.5384
433.9051,93.4764
434.8693,93.4757
435.8335,93.571
436.7978,93.7676
437.7620,94.0347
438.7262,94.317
439.6905,94.5594
440.6547,94.7286
441.6189,94.8239
442.5832,94.8741
443.5474,94.9202
444.5116,94.9909
445.4759,95.0891
446.4401,95.1966
447.4043,95.2912
448.3686,95.3615
449.3328,95.4118
450.2970,95.4579
451.2613,95.5166
452.2255,95.5954
453.1897,95.6881
454.1540,95.7775
455.1182,95.8441
456.0824,95.8751
457.0467,95.8741
458.0109,95.8624
458.9751,95.8699
459.9394,95.9168
460.9036,96.0039
461.8678,96.1157
462.8321,96.229
463.7963,96.3191
464.7605,96.3662
465.7248,96.3605
466.6890,96.3075
467.6532,96.2263
468.6175,96.1437
469.5817,96.0873
470.5459,96.0788
471.5102,96.1275
472.4744,96.2239
473.4386,96.3407
474.4029,96.445
475.3671,96.5137
476.3313,96.5413
477.2956,96.5385
478.2598,96.5244
479.2240,96.5175
480.1883,96.5267
481.1525,96.5473
482.1167,96.5652
483.0810,96.5659
484.0452,96.5445
485.0094,96.5083
485.9737,96.4709
486.9379,96.4418
487.9021,96.4212
488.8664,96.4022
489.8306,96.3783
490.7948,96.3481
491.7591,96.3174
492.7233,96.2945
493.6875,96.2857
494.6518,96.291
495.6160,96.3037
496.5802,96.313
