TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,85.4622
400.1569,87.0565
401.1211,88.1921
402.0854,88.8821
403.0496,89.2406
404.0138,89.4102
404.9781,89.5244
405.9423,89.6781
406.9065,89.9011
407.8708,90.1532
408.8350,90.3513
409.7992,90.4132
410.7635,90.2943
411.7277,90
412.6919,89.5645
413.6562,89.0103
414.6204,88.322
415.5846,87.4544
416.5489,86.3793
417.5131,85.1582
418.4773,83.9855
419.4416,83.0839
420.4058,82.5056
421.3700,82.1127
422.3343,81.75
423.2985,81.3708
424.2627,81.0406
425.2270,80.8741
426.1912,80.9552
427.1554,81.2816
428.1197,81.7687
429.0839,82.2944
430.0481,82.7453
431.0124,83.0392
431.9766,83.1264
432.9408,82.9819
433.9051,82.5962
434.8693,81.9703
435.8335,81.115
436.7978,80.0563
437.7620,78.844
438.7262,77.5613
439.6905,76.3302
440.6547,75.3042
441.6189,74.6308
442.5832,74.3807
443.5474,74.4807
444.5116,74.7155
445.4759,74.8237
446.4401,74.6268
447.4043,74.1054
448.3686,73.3932
449.3328,72.7145
450.2970,72.2945
451.2613,72.2738
452.2255,72.6624
453.1897,73.3594
454.1540,74.2205
455.1182,75.1224
456.0824,75.9851
457.0467,76.749
458.0109,77.3386
458.9751,77.6573
459.9394,77.6319
460.9036,77.2669
461.8678,76.6657
462.8321,76.014
463.7963,75.5372
464.7605,75.4343
465.7248,75.8008
466.6890,76.5909
467.6532,77.6558
468.6175,78.8342
469.5817,80.0281
470.5459,81.2204
471.5102,82.4378
472.4744,83.6914
473.4386,84.9406
474.4029,86.1084
475.3671,87.1269
476.3313,87.9669
477.2956,88.6359
478.2598,89.1577
479.2240,89.5579
480.1883,89.8612
481.1525,90.0977
482.1167,90.3059
483.0810,90.5239
484.0452,90.7712
485.0094,91.0346
485.9737,91.2747
486.9379,91.4515
487.9021,91.5505
488.8664,91.591
489.8306,91.6142
490.7948,91.6592
491.7591,91.741
492.7233,91.8436
493.6875,91.9308
494.6518,91.9663
495.6160,91.9288
496.5802,91.8147
