TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,75.7937
400.1569,76.9763
401.1211,77.7347
402.0854,78.23
403.0496,78.5789
404.0138,78.8277
404.9781,78.9743
405.9423,79.0034
406.9065,78.9136
407.8708,78.7244
408.8350,78.462
409.7992,78.1389
410.7635,77.7449
411.7277,77.2558
412.6919,76.6496
413.6562,75.9124
414.6204,75.0291
415.5846,73.9737
416.5489,72.7215
417.5131,71.2956
418.4773,69.8164
419.4416,68.46
420.4058,67.3133
421.3700,66.3216
422.3343,65.3961
423.2985,64.5258
424.2627,63.8012
425.2270,63.3648
426.1912,63.3224
427.1554,63.6689
428.1197,64.2789
429.0839,64.9606
430.0481,65.5219
431.0124,65.8158
431.9766,65.7552
432.9408,65.307
433.9051,64.4755
434.8693,63.2918
435.8335,61.8153
436.7978,60.1368
437.7620,58.3734
438.7262,56.6554
439.6905,55.1179
440.6547,53.8947
441.6189,53.096
442.5832,52.7559
443.5474,52.7809
444.5116,52.958
445.4759,53.0456
446.4401,52.8923
447.4043,52.4997
448.3686,52.0065
449.3328,51.6168
450.2970,51.5112
451.2613,51.7761
452.2255,52.383
453.1897,53.2266
454.1540,54.1886
455.1182,55.1793
456.0824,56.1324
457.0467,56.9711
458.0109,57.5863
458.9751,57.8673
459.9394,57.7675
460.9036,57.3452
461.8678,56.7536
462.8321,56.2048
463.7963,55.9289
464.7605,56.1162
465.7248,56.852
466.6890,58.0827
467.6532,59.652
468.6175,61.3836
469.5817,63.1505
470.5459,64.8916
471.5102,66.5856
472.4744,68.2138
473.4386,69.7443
474.4029,71.1448
475.3671,72.4016
476.3313,73.5213
477.2956,74.515
478.2598,75.3864
479.2240,76.1339
480.1883,76.7653
481.1525,77.3092
482.1167,77.8104
483.0810,78.3077
484.0452,78.8097
485.0094,79.2881
485.9737,79.6941
486.9379,79.9883
487.9021,80.1586
488.8664,80.2201
489.8306,80.2034
490.7948,80.1426
491.7591,80.0666
492.7233,79.9945
493.6875,79.9331
494.6518,79.8777
495.6160,79.8171
496.5802,79.7404
