TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,94.9162
400.1569,95.0175
401.1211,94.9124
402.0854,94.7746
403.0496,94.7549
404.0138,94.9391
404.9781,95.326
405.9423,95.8216
406.9065,96.274
407.8708,96.5543
408.8350,96.6343
409.7992,96.6002
410.7635,96.5864
411.7277,96.6761
412.6919,96.8391
413.6562,96.9549
414.6204,96.8925
415.5846,96.5848
416.5489,96.077
417.5131,95.5504
418.4773,95.2682
419.4416,95.3843
420.4058,95.7943
421.3700,96.2619
422.3343,96.6284
423.2985,96.8605
424.2627,96.99
425.2270,97.0554
426.1912,97.0771
427.1554,97.062
428.1197,97.0188
429.0839,96.9656
430.0481,96.9222
431.0124,96.8986
431.9766,96.8922
432.9408,96.9007
433.9051,96.9365
434.8693,97.0248
435.8335,97.1782
436.7978,97.3677
437.7620,97.5195
438.7262,97.5474
439.6905,97.4019
440.6547,97.1048
441.6189,96.7545
442.5832,96.4943
443.5474,96.449
444.5116,96.6604
445.4759,97.0631
446.4401,97.5144
447.4043,97.8546
448.3686,97.9661
449.3328,97.8161
450.2970,97.4728
451.2613,97.081
452.2255,96.8
453.1897,96.734
454.1540,96.8948
455.1182,97.2059
456.0824,97.5359
457.0467,97.7493
458.0109,97.7703
458.9751,97.6254
459.9394,97.4198
460.9036,97.2663
461.8678,97.2326
462.8321,97.3312
463.7963,97.5282
464.7605,97.7559
465.7248,97.9337
466.6890,98.0001
467.6532,97.9394
468.6175,97.7859
469.5817,97.6058
470.5459,97.4724
471.5102,97.442
472.4744,97.5338
473.4386,97.7228
474.4029,97.9541
475.3671,98.1716
476.3313,98.3403
477.2956,98.4522
478.2598,98.521
479.2240,98.5686
480.1883,98.6098
481.1525,98.6415
482.1167,98.6449
483.0810,98.6014
484.0452,98.5138
485.0094,98.4137
485.9737,98.3473
486.9379,98.3486
487.9021,98.422
488.8664,98.5437
489.8306,98.6751
490.7948,98.7802
491.7591,98.8375
492.7233,98.8452
493.6875,98.8164
494.6518,98.7691
495.6160,98.7186
496.5802,98.6727
