TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,96.7708
400.1569,97.5137
401.1211,98.3629
402.0854,99.1332
403.0496,99.7441
404.0138,100.184
404.9781,100.475
405.9423,100.65
406.9065,100.742
407.8708,100.786
408.8350,100.814
409.7992,100.859
410.7635,100.93
411.7277,101.002
412.6919,101.004
413.6562,100.856
414.6204,100.497
415.5846,99.9184
416.5489,99.1812
417.5131,98.4396
418.4773,97.9091
419.4416,97.7271
420.4058,97.8354
421.3700,98.0722
422.3343,98.3334
423.2985,98.6062
424.2627,98.9098
425.2270,99.2378
426.1912,99.5425
427.1554,99.7626
428.1197,99.8655
429.0839,99.8627
430.0481,99.7927
431.0124,99.6923
431.9766,99.5824
432.9408,99.4798
433.9051,99.4177
434.8693,99.4485
435.8335,99.6156
436.7978,99.9125
437.7620,100.268
438.7262,100.576
439.6905,100.752
440.6547,100.772
441.6189,100.69
442.5832,100.61
443.5474,100.64
444.5116,100.832
445.4759,101.159
446.4401,101.538
447.4043,101.871
448.3686,102.087
449.3328,102.167
450.2970,102.14
451.2613,102.064
452.2255,101.997
453.1897,101.967
454.1540,101.971
455.1182,101.994
456.0824,102.036
457.0467,102.12
458.0109,102.283
458.9751,102.537
459.9394,102.855
460.9036,103.178
461.8678,103.448
462.8321,103.626
463.7963,103.698
464.7605,103.669
465.7248,103.559
466.6890,103.394
467.6532,103.196
468.6175,102.99
469.5817,102.806
470.5459,102.692
471.5102,102.702
472.4744,102.862
473.4386,103.136
474.4029,103.441
475.3671,103.686
476.3313,103.825
477.2956,103.863
478.2598,103.844
479.2240,103.814
480.1883,103.79
481.1525,103.761
482.1167,103.707
483.0810,103.625
484.0452,103.545
485.0094,103.502
485.9737,103.51
486.9379,103.541
487.9021,103.55
488.8664,103.5
489.8306,103.393
490.7948,103.27
491.7591,103.191
492.7233,103.201
493.6875,103.304
494.6518,103.457
495.6160,103.593
496.5802,103.645
497.5445,103.572
498.5087,103.373
499.4729,103.088
500.4372,102.789
501.4014,102.553
502.3656,102.433
503.3299,102.436
