TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,90.6313
400.1569,91.1625
401.1211,91.6966
402.0854,92.1552
403.0496,92.5308
404.0138,92.8466
404.9781,93.1203
405.9423,93.3419
406.9065,93.4736
407.8708,93.476
408.8350,93.3447
409.7992,93.1298
410.7635,92.9199
411.7277,92.788
412.6919,92.7368
413.6562,92.6869
414.6204,92.5197
415.5846,92.1385
416.5489,91.5277
417.5131,90.8079
418.4773,90.2323
419.4416,90.0244
420.4058,90.1729
421.3700,90.4759
422.3343,90.7502
423.2985,90.928
424.2627,91.0276
425.2270,91.0956
426.1912,91.1657
427.1554,91.2472
428.1197,91.3352
429.0839,91.424
430.0481,91.51
431.0124,91.5849
431.9766,91.6335
432.9408,91.6466
433.9051,91.639
434.8693,91.6539
435.8335,91.7417
436.7978,91.9231
437.7620,92.1667
438.7262,92.3993
439.6905,92.5444
440.6547,92.5601
441.6189,92.4625
442.5832,92.3241
443.5474,92.2442
444.5116,92.3003
445.4759,92.5088
446.4401,92.8227
447.4043,93.1611
448.3686,93.4488
449.3328,93.6447
450.2970,93.7496
451.2613,93.7914
452.2255,93.7978
453.1897,93.7757
454.1540,93.7138
455.1182,93.6051
456.0824,93.4739
457.0467,93.3831
458.0109,93.4044
458.9751,93.5652
459.9394,93.8222
460.9036,94.0927
461.8678,94.3075
462.8321,94.4416
463.7963,94.511
464.7605,94.5528
465.7248,94.5966
466.6890,94.6455
467.6532,94.6765
468.6175,94.661
469.5817,94.5904
470.5459,94.4928
471.5102,94.4266
472.4744,94.4497
473.4386,94.5806
474.4029,94.7858
475.3671,95.0054
476.3313,95.1898
477.2956,95.3185
478.2598,95.3934
479.2240,95.423
480.1883,95.4117
481.1525,95.3621
482.1167,95.2882
483.0810,95.2216
484.0452,95.2003
485.0094,95.2427
485.9737,95.3288
486.9379,95.4088
487.9021,95.4333
488.8664,95.3837
489.8306,95.2829
490.7948,95.1842
491.7591,95.1443
492.7233,95.1945
493.6875,95.3247
494.6518,95.488
495.6160,95.6202
496.5802,95.6644
