TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,96.0197
400.1569,96.5483
401.1211,97.004
402.0854,97.2478
403.0496,97.2672
404.0138,97.1436
404.9781,97.0021
405.9423,96.951
406.9065,97.0289
407.8708,97.1906
408.8350,97.3468
409.7992,97.4249
410.7635,97.4085
411.7277,97.3339
412.6919,97.2524
413.6562,97.1936
414.6204,97.1567
415.5846,97.1281
416.5489,97.1013
417.5131,97.0829
418.4773,97.0799
419.4416,97.0801
420.4058,97.0565
421.3700,96.9966
422.3343,96.9139
423.2985,96.8343
424.2627,96.7763
425.2270,96.7416
426.1912,96.7156
427.1554,96.6827
428.1197,96.6404
429.0839,96.6027
430.0481,96.5899
431.0124,96.6135
431.9766,96.6711
432.9408,96.7523
433.9051,96.8507
434.8693,96.9684
435.8335,97.1085
436.7978,97.2626
437.7620,97.4095
438.7262,97.5259
439.6905,97.6025
440.6547,97.6518
441.6189,97.7026
442.5832,97.7864
443.5474,97.9203
444.5116,98.1003
445.4759,98.3067
446.4401,98.5175
447.4043,98.7166
448.3686,98.8931
449.3328,99.0376
450.2970,99.1399
451.2613,99.1911
452.2255,99.1894
453.1897,99.1448
454.1540,99.0792
455.1182,99.023
456.0824,99.0076
457.0467,99.0528
458.0109,99.154
458.9751,99.279
459.9394,99.3851
460.9036,99.4427
461.8678,99.4462
462.8321,99.4106
463.7963,99.3633
464.7605,99.3346
465.7248,99.3482
466.6890,99.4117
467.6532,99.514
468.6175,99.6312
469.5817,99.7361
470.5459,99.8076
471.5102,99.8385
472.4744,99.8376
473.4386,99.8252
474.4029,99.822
475.3671,99.8398
476.3313,99.8776
477.2956,99.9235
478.2598,99.9583
479.2240,99.9625
480.1883,99.9243
481.1525,99.8483
482.1167,99.7571
483.0810,99.6836
484.0452,99.6542
485.0094,99.6725
485.9737,99.7157
486.9379,99.7472
487.9021,99.7371
488.8664,99.6777
489.8306,99.5857
490.7948,99.4959
491.7591,99.4462
492.7233,99.4603
493.6875,99.5353
494.6518,99.6409
495.6160,99.7305
496.5802,99.7604
