TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,87.7521
400.1569,88.375
401.1211,88.742
402.0854,88.9067
403.0496,89.0095
404.0138,89.1855
404.9781,89.5019
405.9423,89.9225
406.9065,90.3207
407.8708,90.553
408.8350,90.5509
409.7992,90.3628
410.7635,90.1164
411.7277,89.9285
412.6919,89.8258
413.6562,89.7353
414.6204,89.5405
415.5846,89.156
416.5489,88.5917
417.5131,88.0015
418.4773,87.6535
419.4416,87.7383
420.4058,88.1781
421.3700,88.7179
422.3343,89.1538
423.2985,89.4127
424.2627,89.5108
425.2270,89.4992
426.1912,89.4304
427.1554,89.344
428.1197,89.2662
429.0839,89.2125
430.0481,89.1882
431.0124,89.1838
431.9766,89.1769
432.9408,89.1477
433.9051,89.0985
434.8693,89.0622
435.8335,89.0814
436.7978,89.1702
437.7620,89.2883
438.7262,89.3516
439.6905,89.2777
440.6547,89.0385
441.6189,88.6918
442.5832,88.3719
443.5474,88.2296
444.5116,88.3479
445.4759,88.6919
446.4401,89.1263
447.4043,89.4813
448.3686,89.6225
449.3328,89.4987
450.2970,89.156
451.2613,88.7144
452.2255,88.3144
453.1897,88.0592
454.1540,87.9853
455.1182,88.0639
456.0824,88.2237
457.0467,88.3804
458.0109,88.4723
458.9751,88.4882
459.9394,88.4639
460.9036,88.4499
461.8678,88.4811
462.8321,88.5657
463.7963,88.6858
464.7605,88.8015
465.7248,88.8607
466.6890,88.8185
467.6532,88.6585
468.6175,88.4065
469.5817,88.1301
470.5459,87.925
471.5102,87.8833
472.4744,88.0453
473.4386,88.3666
474.4029,88.7381
475.3671,89.0485
476.3313,89.2397
477.2956,89.3181
478.2598,89.3317
479.2240,89.3341
480.1883,89.3539
481.1525,89.3862
482.1167,89.4073
483.0810,89.4004
484.0452,89.3733
485.0094,89.3536
485.9737,89.3664
486.9379,89.4146
487.9021,89.4784
488.8664,89.5306
489.8306,89.5529
490.7948,89.5448
491.7591,89.5206
492.7233,89.4982
493.6875,89.4861
494.6518,89.4791
495.6160,89.4615
496.5802,89.4162
