TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,83.277
400.1569,84.0214
401.1211,84.7447
402.0854,85.2596
403.0496,85.5309
404.0138,85.6263
404.9781,85.6589
405.9423,85.7326
406.9065,85.8989
407.8708,86.1458
408.8350,86.4255
409.7992,86.6895
410.7635,86.9035
411.7277,87.0335
412.6919,87.0296
413.6562,86.8267
414.6204,86.3658
415.5846,85.6275
416.5489,84.6837
417.5131,83.7579
418.4773,83.1927
419.4416,83.2051
420.4058,83.6566
421.3700,84.2083
422.3343,84.6241
423.2985,84.8582
424.2627,84.9801
425.2270,85.0837
426.1912,85.2252
427.1554,85.4024
428.1197,85.5745
429.0839,85.697
430.0481,85.7451
431.0124,85.7174
431.9766,85.6317
432.9408,85.5245
433.9051,85.4507
434.8693,85.4749
435.8335,85.6429
436.7978,85.9478
437.7620,86.3186
438.7262,86.647
439.6905,86.8369
440.6547,86.8493
441.6189,86.7237
442.5832,86.5676
443.5474,86.5073
444.5116,86.6227
445.4759,86.9064
446.4401,87.28
447.4043,87.6443
448.3686,87.9278
449.3328,88.1081
450.2970,88.2048
451.2613,88.2521
452.2255,88.268
453.1897,88.2417
454.1540,88.1469
455.1182,87.9729
456.0824,87.7528
457.0467,87.5685
458.0109,87.5128
458.9751,87.6263
459.9394,87.8679
460.9036,88.1506
461.8678,88.401
462.8321,88.5888
463.7963,88.7195
464.7605,88.8107
465.7248,88.8678
466.6890,88.8743
467.6532,88.8009
468.6175,88.6286
469.5817,88.3727
470.5459,88.0951
471.5102,87.8941
472.4744,87.863
473.4386,88.0353
474.4029,88.3609
475.3671,88.7363
476.3313,89.0609
477.2956,89.276
478.2598,89.3729
479.2240,89.3782
480.1883,89.3285
481.1525,89.2502
482.1167,89.1544
483.0810,89.0468
484.0452,88.9396
485.0094,88.853
485.9737,88.8021
486.9379,88.7836
487.9021,88.7754
488.8664,88.7498
489.8306,88.6898
490.7948,88.6005
491.7591,88.507
492.7233,88.4403
493.6875,88.4184
494.6518,88.435
495.6160,88.4625
496.5802,88.4663
