TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,86.0735
400.1569,87.5236
401.1211,88.6347
402.0854,89.4051
403.0496,89.906
404.0138,90.229
404.9781,90.4587
405.9423,90.6528
406.9065,90.8307
407.8708,90.9808
408.8350,91.082
409.7992,91.1189
410.7635,91.0783
411.7277,90.9324
412.6919,90.6321
413.6562,90.1203
414.6204,89.3566
415.5846,88.3413
416.5489,87.1464
417.5131,85.9444
418.4773,84.9694
419.4416,84.3492
420.4058,83.9757
421.3700,83.6287
422.3343,83.1837
423.2985,82.6739
424.2627,82.2344
425.2270,82.0125
426.1912,82.0864
427.1554,82.4282
428.1197,82.9304
429.0839,83.4667
430.0481,83.9357
431.0124,84.2692
431.9766,84.42
432.9408,84.3486
433.9051,84.0205
434.8693,83.4155
435.8335,82.5416
436.7978,81.445
437.7620,80.2086
438.7262,78.9433
439.6905,77.7799
440.6547,76.8573
441.6189,76.292
442.5832,76.1212
443.5474,76.2506
444.5116,76.4647
445.4759,76.5208
446.4401,76.267
447.4043,75.7091
448.3686,74.9994
449.3328,74.3701
450.2970,74.0405
451.2613,74.1308
452.2255,74.623
453.1897,75.3922
454.1540,76.284
455.1182,77.1798
456.0824,78.0149
457.0467,78.7479
458.0109,79.318
458.9751,79.6364
459.9394,79.6307
460.9036,79.3005
461.8678,78.7394
462.8321,78.1192
463.7963,77.6513
464.7605,77.5254
465.7248,77.8391
466.6890,78.559
467.6532,79.552
468.6175,80.6674
469.5817,81.809
470.5459,82.9565
471.5102,84.1332
472.4744,85.3498
473.4386,86.5671
474.4029,87.708
475.3671,88.7015
476.3313,89.5154
477.2956,90.1554
478.2598,90.6453
479.2240,91.0097
480.1883,91.2704
481.1525,91.4547
482.1167,91.6036
483.0810,91.7675
484.0452,91.9861
485.0094,92.2644
485.9737,92.5657
486.9379,92.8313
487.9021,93.0121
488.8664,93.0908
489.8306,93.0851
490.7948,93.0354
491.7591,92.9863
492.7233,92.968
493.6875,92.9868
494.6518,93.0252
495.6160,93.0496
496.5802,93.0214
497.5445,92.9111
