TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,94.7263
400.1569,94.9387
401.1211,94.7092
402.0854,94.291
403.0496,93.9484
404.0138,93.8756
404.9781,94.1476
405.9423,94.6892
406.9065,95.3019
407.8708,95.768
408.8350,95.9772
409.7992,95.9773
410.7635,95.916
411.7277,95.9178
412.6919,95.9919
413.6562,96.0359
414.6204,95.9182
415.5846,95.5677
416.5489,95.0361
417.5131,94.5266
418.4773,94.3251
419.4416,94.58
420.4058,95.1449
421.3700,95.7381
422.3343,96.1789
423.2985,96.4328
424.2627,96.5418
425.2270,96.5607
426.1912,96.53
427.1554,96.4752
428.1197,96.4166
429.0839,96.3729
430.0481,96.3546
431.0124,96.3561
431.9766,96.359
432.9408,96.3506
433.9051,96.3446
434.8693,96.3801
435.8335,96.4924
436.7978,96.6751
437.7620,96.866
438.7262,96.9756
439.6905,96.937
440.6547,96.7477
441.6189,96.4818
442.5832,96.2631
443.5474,96.207
444.5116,96.3579
445.4759,96.665
446.4401,97.0097
447.4043,97.2612
448.3686,97.3277
449.3328,97.1895
450.2970,96.9062
451.2613,96.5937
452.2255,96.3735
453.1897,96.322
454.1540,96.4443
455.1182,96.6811
456.0824,96.9355
457.0467,97.1106
458.0109,97.1525
458.9751,97.0759
459.9394,96.946
460.9036,96.8316
461.8678,96.7744
462.8321,96.7872
463.7963,96.8616
464.7605,96.9719
465.7248,97.0786
466.6890,97.1409
467.6532,97.1348
468.6175,97.0677
469.5817,96.9799
470.5459,96.9319
471.5102,96.9792
472.4744,97.1403
473.4386,97.38
474.4029,97.6263
475.3671,97.8122
476.3313,97.9068
477.2956,97.9222
478.2598,97.8992
479.2240,97.8847
480.1883,97.9098
481.1525,97.9767
482.1167,98.0629
483.0810,98.137
484.0452,98.179
485.0094,98.1909
485.9737,98.1912
486.9379,98.1998
487.9021,98.2259
488.8664,98.2669
489.8306,98.3143
490.7948,98.3607
491.7591,98.4019
492.7233,98.4346
493.6875,98.4543
494.6518,98.4545
495.6160,98.4308
496.5802,98.3834
497.5445,98.3179
