TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,93.0294
400.1569,94.0194
401.1211,95.0567
402.0854,95.9064
403.0496,96.4725
404.0138,96.7614
404.9781,96.8409
405.9423,96.8056
406.9065,96.7419
407.8708,96.7045
408.8350,96.7149
409.7992,96.7743
410.7635,96.8682
411.7277,96.9596
412.6919,96.9868
413.6562,96.8816
414.6204,96.5991
415.5846,96.1437
416.5489,95.5908
417.5131,95.0963
418.4773,94.8422
419.4416,94.8924
420.4058,95.12
421.3700,95.3421
422.3343,95.4721
423.2985,95.5277
424.2627,95.5659
425.2270,95.6279
426.1912,95.7186
427.1554,95.817
428.1197,95.9019
429.0839,95.9661
430.0481,96.0112
431.0124,96.036
431.9766,96.0363
432.9408,96.0213
433.9051,96.0276
434.8693,96.1104
435.8335,96.3077
436.7978,96.6029
437.7620,96.9204
438.7262,97.1661
439.6905,97.2809
440.6547,97.274
441.6189,97.2184
442.5832,97.2142
443.5474,97.3354
444.5116,97.5932
445.4759,97.9392
446.4401,98.3034
447.4043,98.6306
448.3686,98.8939
449.3328,99.0878
450.2970,99.2137
451.2613,99.269
452.2255,99.2472
453.1897,99.1448
454.1540,98.9726
455.1182,98.7651
456.0824,98.5856
457.0467,98.5156
458.0109,98.6214
458.9751,98.9106
459.9394,99.3185
460.9036,99.7409
461.8678,100.081
462.8321,100.278
463.7963,100.317
464.7605,100.227
465.7248,100.075
466.6890,99.928
467.6532,99.8247
468.6175,99.763
469.5817,99.72
470.5459,99.6853
471.5102,99.6809
472.4744,99.7495
473.4386,99.9158
474.4029,100.158
475.3671,100.42
476.3313,100.642
477.2956,100.791
478.2598,100.86
479.2240,100.849
480.1883,100.764
481.1525,100.614
482.1167,100.431
483.0810,100.274
484.0452,100.209
485.0094,100.265
485.9737,100.407
486.9379,100.549
487.9021,100.606
488.8664,100.546
489.8306,100.402
490.7948,100.256
491.7591,100.185
492.7233,100.223
493.6875,100.345
494.6518,100.489
495.6160,100.588
496.5802,100.596
497.5445,100.5
498.5087,100.307
499.4729,100.051
