TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,84.3634
400.1569,86.0563
401.1211,87.4762
402.0854,88.5113
403.0496,89.1801
404.0138,89.5776
404.9781,89.8292
405.9423,90.0438
406.9065,90.2708
407.8708,90.4877
408.8350,90.631
409.7992,90.6433
410.7635,90.5018
411.7277,90.2131
412.6919,89.7836
413.6562,89.1976
414.6204,88.4217
415.5846,87.4353
416.5489,86.2786
417.5131,85.097
418.4773,84.1101
419.4416,83.4458
420.4058,83.0016
421.3700,82.5614
422.3343,82.0089
423.2985,81.3964
424.2627,80.8888
425.2270,80.6621
426.1912,80.8033
427.1554,81.2626
428.1197,81.8881
429.0839,82.5061
430.0481,82.9851
431.0124,83.2549
431.9766,83.293
432.9408,83.0992
433.9051,82.6755
434.8693,82.02
435.8335,81.1348
436.7978,80.0431
437.7620,78.803
438.7262,77.5135
439.6905,76.3093
440.6547,75.3419
441.6189,74.7358
442.5832,74.525
443.5474,74.605
444.5116,74.7556
445.4759,74.7439
446.4401,74.4379
447.4043,73.8574
448.3686,73.1527
449.3328,72.5379
450.2970,72.2111
451.2613,72.2829
452.2255,72.7439
453.1897,73.4888
454.1540,74.3801
455.1182,75.306
456.0824,76.1968
457.0467,76.9991
458.0109,77.6372
458.9751,78.0079
459.9394,78.0288
460.9036,77.6979
461.8678,77.1191
462.8321,76.4861
463.7963,76.0368
464.7605,75.9797
465.7248,76.4099
466.6890,77.2671
467.6532,78.3802
468.6175,79.5687
469.5817,80.7297
470.5459,81.8593
471.5102,83.0113
472.4744,84.2239
473.4386,85.4692
474.4029,86.6633
475.3671,87.7213
476.3313,88.6005
477.2956,89.3053
478.2598,89.8634
479.2240,90.3028
480.1883,90.6432
481.1525,90.9029
482.1167,91.1106
483.0810,91.3063
484.0452,91.526
485.0094,91.7787
485.9737,92.0368
486.9379,92.251
487.9021,92.3806
488.8664,92.4168
489.8306,92.388
490.7948,92.3457
491.7591,92.3394
492.7233,92.3915
493.6875,92.4869
494.6518,92.5808
495.6160,92.6191
496.5802,92.5589
