TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,96.3239
400.1569,96.48
401.1211,96.5977
402.0854,96.7204
403.0496,96.8588
404.0138,96.999
404.9781,97.1241
405.9423,97.232
406.9065,97.3377
407.8708,97.4593
408.8350,97.6001
409.7992,97.7405
410.7635,97.8462
411.7277,97.8848
412.6919,97.8434
413.6562,97.7329
414.6204,97.5816
415.5846,97.4286
416.5489,97.321
417.5131,97.3024
418.4773,97.3734
419.4416,97.4565
420.4058,97.4442
421.3700,97.2915
422.3343,97.0357
423.2985,96.7574
424.2627,96.5454
425.2270,96.4679
426.1912,96.5464
427.1554,96.7458
428.1197,96.9915
429.0839,97.2022
430.0481,97.3179
431.0124,97.3163
431.9766,97.2176
432.9408,97.0761
433.9051,96.9605
434.8693,96.9273
435.8335,96.9974
436.7978,97.1489
437.7620,97.3321
438.7262,97.4992
439.6905,97.6285
440.6547,97.7309
441.6189,97.8389
442.5832,97.9849
443.5474,98.1813
444.5116,98.411
445.4759,98.6374
446.4401,98.823
447.4043,98.9438
448.3686,98.9943
449.3328,98.9859
450.2970,98.9409
451.2613,98.8848
452.2255,98.8365
453.1897,98.8027
454.1540,98.781
455.1182,98.7701
456.0824,98.781
457.0467,98.8387
458.0109,98.9685
458.9751,99.1714
459.9394,99.414
460.9036,99.6433
461.8678,99.812
462.8321,99.8921
463.7963,99.8793
464.7605,99.7906
465.7248,99.6575
466.6890,99.513
467.6532,99.3806
468.6175,99.2721
469.5817,99.1955
470.5459,99.1634
471.5102,99.1923
472.4744,99.2902
473.4386,99.4427
474.4029,99.6139
475.3671,99.7637
476.3313,99.867
477.2956,99.9209
478.2598,99.9399
479.2240,99.9433
480.1883,99.9425
481.1525,99.9346
482.1167,99.9072
483.0810,99.8514
484.0452,99.7735
485.0094,99.6951
485.9737,99.639
486.9379,99.6135
487.9021,99.608
488.8664,99.6025
489.8306,99.5814
490.7948,99.5436
491.7591,99.5012
492.7233,99.47
493.6875,99.4575
494.6518,99.4593
495.6160,99.4631
496.5802,99.4562
497.5445,99.4302
