TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,85.3113
400.1569,85.736
401.1211,85.8725
402.0854,85.8655
403.0496,85.8711
404.0138,85.9998
404.9781,86.2853
405.9423,86.67
406.9065,87.028
407.8708,87.2342
408.8350,87.2403
409.7992,87.1004
410.7635,86.925
411.7277,86.796
412.6919,86.7049
413.6562,86.5603
414.6204,86.2533
415.5846,85.7293
416.5489,85.0465
417.5131,84.4101
418.4773,84.1111
419.4416,84.3024
420.4058,84.8345
421.3700,85.4148
422.3343,85.8539
423.2985,86.1154
424.2627,86.2441
425.2270,86.2965
426.1912,86.3102
427.1554,86.3022
428.1197,86.2817
429.0839,86.2571
430.0481,86.2311
431.0124,86.1944
431.9766,86.1332
432.9408,86.0503
433.9051,85.9827
434.8693,85.9889
435.8335,86.1048
436.7978,86.2981
437.7620,86.465
438.7262,86.4821
439.6905,86.2788
440.6547,85.8856
441.6189,85.4329
442.5832,85.0971
443.5474,85.0135
444.5116,85.2054
445.4759,85.5787
446.4401,85.9798
447.4043,86.2679
448.3686,86.3601
449.3328,86.2453
450.2970,85.9776
451.2613,85.6515
452.2255,85.3658
453.1897,85.1892
454.1540,85.1436
455.1182,85.208
456.0824,85.3338
457.0467,85.4632
458.0109,85.5502
458.9751,85.5779
459.9394,85.5608
460.9036,85.5296
461.8678,85.5139
462.8321,85.5339
463.7963,85.5952
464.7605,85.6846
465.7248,85.7695
466.6890,85.8088
467.6532,85.7734
468.6175,85.6644
469.5817,85.5183
470.5459,85.3984
471.5102,85.3708
472.4744,85.4693
473.4386,85.6715
474.4029,85.9105
475.3671,86.1175
476.3313,86.2582
477.2956,86.3398
478.2598,86.3935
479.2240,86.4475
480.1883,86.5076
481.1525,86.5547
482.1167,86.562
483.0810,86.5197
484.0452,86.4492
485.0094,86.3939
485.9737,86.3913
486.9379,86.45
487.9021,86.5483
488.8664,86.6509
489.8306,86.7294
490.7948,86.7737
491.7591,86.7914
492.7233,86.7973
493.6875,86.7996
494.6518,86.7936
495.6160,86.7655
496.5802,86.7028
