TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,92.0531
400.1569,92.3856
401.1211,92.8256
402.0854,93.2639
403.0496,93.6271
404.0138,93.8831
404.9781,94.0364
405.9423,94.1193
406.9065,94.1739
407.8708,94.2297
408.8350,94.2903
409.7992,94.337
410.7635,94.3454
411.7277,94.3031
412.6919,94.217
413.6562,94.1054
414.6204,93.9847
415.5846,93.8615
416.5489,93.7358
417.5131,93.6087
418.4773,93.4897
419.4416,93.3904
420.4058,93.3094
421.3700,93.2323
422.3343,93.1461
423.2985,93.0502
424.2627,92.9575
425.2270,92.8888
426.1912,92.863
427.1554,92.8874
428.1197,92.9543
429.0839,93.0436
430.0481,93.1298
431.0124,93.1897
431.9766,93.2122
432.9408,93.2057
433.9051,93.1981
434.8693,93.2256
435.8335,93.3136
436.7978,93.461
437.7620,93.6386
438.7262,93.8057
439.6905,93.9296
440.6547,93.9975
441.6189,94.0174
442.5832,94.0117
443.5474,94.007
444.5116,94.025
445.4759,94.0764
446.4401,94.1597
447.4043,94.2643
448.3686,94.3746
449.3328,94.4764
450.2970,94.5633
451.2613,94.6384
452.2255,94.7097
453.1897,94.7808
454.1540,94.8439
455.1182,94.882
456.0824,94.8801
457.0467,94.841
458.0109,94.7926
458.9751,94.7747
459.9394,94.8125
460.9036,94.9025
461.8678,95.0204
462.8321,95.1384
463.7963,95.2357
464.7605,95.301
465.7248,95.3316
466.6890,95.3291
467.6532,95.2993
468.6175,95.2533
469.5817,95.2118
470.5459,95.2044
471.5102,95.2585
472.4744,95.3785
473.4386,95.5316
474.4029,95.6615
475.3671,95.721
476.3313,95.7006
477.2956,95.6323
478.2598,95.5724
479.2240,95.5708
480.1883,95.643
481.1525,95.7617
482.1167,95.874
483.0810,95.9345
484.0452,95.9314
485.0094,95.8881
485.9737,95.8376
486.9379,95.7948
487.9021,95.749
488.8664,95.6807
489.8306,95.5826
490.7948,95.4713
491.7591,95.3784
492.7233,95.3314
493.6875,95.3375
494.6518,95.3836
495.6160,95.4487
496.5802,95.5148
