TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,95.7156
400.1569,96.1907
401.1211,96.6284
402.0854,96.9755
403.0496,97.2265
404.0138,97.401
404.9781,97.5259
405.9423,97.6219
406.9065,97.6976
407.8708,97.7513
408.8350,97.7809
409.7992,97.7896
410.7635,97.7841
411.7277,97.7672
412.6919,97.7322
413.6562,97.6675
414.6204,97.5665
415.5846,97.4374
416.5489,97.3097
417.5131,97.2307
418.4773,97.2355
419.4416,97.3008
420.4058,97.3502
421.3700,97.3243
422.3343,97.2201
423.2985,97.0753
424.2627,96.9401
425.2270,96.8553
426.1912,96.8355
427.1554,96.8654
428.1197,96.9118
429.0839,96.9432
430.0481,96.9441
431.0124,96.9184
431.9766,96.8858
432.9408,96.8735
433.9051,96.9073
434.8693,97.0028
435.8335,97.1576
436.7978,97.3484
437.7620,97.5395
438.7262,97.6973
439.6905,97.8057
440.6547,97.8708
441.6189,97.9173
442.5832,97.9759
443.5474,98.0675
444.5116,98.1933
445.4759,98.3363
446.4401,98.4734
447.4043,98.587
448.3686,98.6688
449.3328,98.7191
450.2970,98.7439
451.2613,98.7527
452.2255,98.7562
453.1897,98.7645
454.1540,98.785
455.1182,98.8224
456.0824,98.8785
457.0467,98.9521
458.0109,99.0386
458.9751,99.1301
459.9394,99.2184
460.9036,99.2977
461.8678,99.3648
462.8321,99.4184
463.7963,99.4577
464.7605,99.4824
465.7248,99.493
466.6890,99.4915
467.6532,99.4818
468.6175,99.4713
469.5817,99.4707
470.5459,99.4938
471.5102,99.5515
472.4744,99.6416
473.4386,99.7438
474.4029,99.8271
475.3671,99.8674
476.3313,99.8613
477.2956,99.8285
478.2598,99.8016
479.2240,99.8086
480.1883,99.856
481.1525,99.9222
482.1167,99.9697
483.0810,99.968
484.0452,99.9145
485.0094,99.8365
485.9737,99.7703
486.9379,99.7345
487.9021,99.7193
488.8664,99.698
489.8306,99.6483
490.7948,99.5695
491.7591,99.4833
492.7233,99.4193
493.6875,99.3956
494.6518,99.4086
495.6160,99.4397
496.5802,99.4683
