TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,88.9568
400.1569,89.4378
401.1211,89.7743
402.0854,90.0044
403.0496,90.1558
404.0138,90.2407
404.9781,90.2663
405.9423,90.2469
406.9065,90.2057
407.8708,90.1638
408.8350,90.1218
409.7992,90.0509
410.7635,89.9032
411.7277,89.6427
412.6919,89.2729
413.6562,88.8366
414.6204,88.3858
415.5846,87.9508
416.5489,87.523
417.5131,87.0571
418.4773,86.4992
419.4416,85.8393
420.4058,85.1312
421.3700,84.4489
422.3343,83.8468
423.2985,83.3623
424.2627,83.0276
425.2270,82.8633
426.1912,82.8605
427.1554,82.974
428.1197,83.1375
429.0839,83.2895
430.0481,83.3882
431.0124,83.4105
431.9766,83.3379
432.9408,83.1436
433.9051,82.7896
434.8693,82.2384
435.8335,81.4747
436.7978,80.5229
437.7620,79.4475
438.7262,78.3402
439.6905,77.3062
440.6547,76.4555
441.6189,75.8859
442.5832,75.6466
443.5474,75.6962
444.5116,75.8988
445.4759,76.0793
446.4401,76.1077
447.4043,75.9529
448.3686,75.6827
449.3328,75.4231
450.2970,75.2992
451.2613,75.384
452.2255,75.6755
453.1897,76.1149
454.1540,76.6271
455.1182,77.1551
456.0824,77.6668
457.0467,78.1372
458.0109,78.5254
458.9751,78.7709
459.9394,78.8193
460.9036,78.6561
461.8678,78.3242
462.8321,77.9234
463.7963,77.5972
464.7605,77.499
465.7248,77.7378
466.6890,78.3316
467.6532,79.2065
468.6175,80.243
469.5817,81.3338
470.5459,82.4152
471.5102,83.4635
472.4744,84.4704
473.4386,85.4198
474.4029,86.285
475.3671,87.0431
476.3313,87.6882
477.2956,88.2329
478.2598,88.6996
479.2240,89.1098
480.1883,89.4781
481.1525,89.8116
482.1167,90.1125
483.0810,90.3814
484.0452,90.6183
485.0094,90.8227
485.9737,90.9932
486.9379,91.1277
487.9021,91.2236
488.8664,91.2781
489.8306,91.2906
490.7948,91.2659
491.7591,91.2177
492.7233,91.1678
493.6875,91.1382
494.6518,91.1408
495.6160,91.1704
496.5802,91.2058
