TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,89.1592
400.1569,89.5673
401.1211,89.7692
402.0854,89.8456
403.0496,89.9176
404.0138,90.0881
404.9781,90.3987
405.9423,90.8003
406.9065,91.1654
407.8708,91.357
408.8350,91.3184
409.7992,91.1137
410.7635,90.8828
411.7277,90.7389
412.6919,90.6839
413.6562,90.6084
414.6204,90.3681
415.5846,89.8753
416.5489,89.1706
417.5131,88.4657
418.4773,88.0817
419.4416,88.2067
420.4058,88.7024
421.3700,89.2619
422.3343,89.6809
423.2985,89.9215
424.2627,90.0355
425.2270,90.0856
426.1912,90.1063
427.1554,90.1043
428.1197,90.0799
429.0839,90.0429
430.0481,90.0081
431.0124,89.9809
431.9766,89.9522
432.9408,89.9129
433.9051,89.8769
434.8693,89.8842
435.8335,89.9711
436.7978,90.1264
437.7620,90.274
438.7262,90.3054
439.6905,90.1419
440.6547,89.7884
441.6189,89.3492
442.5832,88.9918
443.5474,88.8662
444.5116,89.023
445.4759,89.3858
446.4401,89.7971
447.4043,90.0958
448.3686,90.1803
449.3328,90.039
450.2970,89.7452
451.2613,89.4205
452.2255,89.1787
453.1897,89.079
454.1540,89.1118
455.1182,89.2175
456.0824,89.3185
457.0467,89.3545
458.0109,89.3084
458.9751,89.21
459.9394,89.1106
460.9036,89.0527
461.8678,89.0585
462.8321,89.1344
463.7963,89.2723
464.7605,89.4432
465.7248,89.5952
466.6890,89.6664
467.6532,89.6121
468.6175,89.4284
469.5817,89.1613
470.5459,88.8984
471.5102,88.7421
472.4744,88.7632
473.4386,88.9589
474.4029,89.2535
475.3671,89.5468
476.3313,89.7677
477.2956,89.897
478.2598,89.9568
479.2240,89.983
480.1883,89.9994
481.1525,90.0066
482.1167,89.9925
483.0810,89.953
484.0452,89.9059
485.0094,89.883
485.9737,89.9063
486.9379,89.9696
487.9021,90.0421
488.8664,90.0884
489.8306,90.0889
490.7948,90.0499
491.7591,89.9986
492.7233,89.9649
493.6875,89.9637
494.6518,89.9864
495.6160,90.0073
496.5802,89.9971
