TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,98.6448
400.1569,99.4767
401.1211,100.08
402.0854,100.431
403.0496,100.597
404.0138,100.673
404.9781,100.734
405.9423,100.819
406.9065,100.923
407.8708,101.022
408.8350,101.101
409.7992,101.173
410.7635,101.254
411.7277,101.325
412.6919,101.313
413.6562,101.126
414.6204,100.698
415.5846,100.039
416.5489,99.2655
417.5131,98.61
418.4773,98.3369
419.4416,98.5249
420.4058,98.9639
421.3700,99.3639
422.3343,99.5828
423.2985,99.6389
424.2627,99.6202
425.2270,99.6082
426.1912,99.6427
427.1554,99.722
428.1197,99.8251
429.0839,99.9318
430.0481,100.027
431.0124,100.096
431.9766,100.13
432.9408,100.134
433.9051,100.143
434.8693,100.206
435.8335,100.354
436.7978,100.572
437.7620,100.796
438.7262,100.946
439.6905,100.97
440.6547,100.87
441.6189,100.707
442.5832,100.577
443.5474,100.573
444.5116,100.746
445.4759,101.078
446.4401,101.5
447.4043,101.923
448.3686,102.265
449.3328,102.482
450.2970,102.573
451.2613,102.569
452.2255,102.511
453.1897,102.43
454.1540,102.341
455.1182,102.255
456.0824,102.201
457.0467,102.224
458.0109,102.368
458.9751,102.638
459.9394,102.977
460.9036,103.305
461.8678,103.553
462.8321,103.687
463.7963,103.713
464.7605,103.665
465.7248,103.583
466.6890,103.5
467.6532,103.419
468.6175,103.329
469.5817,103.224
470.5459,103.122
471.5102,103.065
472.4744,103.095
473.4386,103.219
474.4029,103.404
475.3671,103.595
476.3313,103.752
477.2956,103.862
478.2598,103.928
479.2240,103.95
480.1883,103.919
481.1525,103.829
482.1167,103.696
483.0810,103.564
484.0452,103.493
485.0094,103.514
485.9737,103.603
486.9379,103.694
487.9021,103.715
488.8664,103.63
489.8306,103.459
490.7948,103.267
491.7591,103.133
492.7233,103.107
493.6875,103.193
494.6518,103.342
495.6160,103.479
496.5802,103.534
497.5445,103.468
498.5087,103.286
499.4729,103.034
500.4372,102.781
501.4014,102.593
502.3656,102.5
503.3299,102.487
504.2941,102.512
505.2583,102.538
