TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,88.395
400.1569,88.7244
401.1211,88.9514
402.0854,89.0959
403.0496,89.2333
404.0138,89.4419
404.9781,89.7522
405.9423,90.1114
406.9065,90.3949
407.8708,90.4789
408.8350,90.3318
409.7992,90.0494
410.7635,89.7995
411.7277,89.708
412.6919,89.7693
413.6562,89.8522
414.6204,89.788
415.5846,89.467
416.5489,88.9068
417.5131,88.2901
418.4773,87.9137
419.4416,87.9723
420.4058,88.3704
421.3700,88.8453
422.3343,89.2088
423.2985,89.4151
424.2627,89.5012
425.2270,89.5206
426.1912,89.5098
427.1554,89.4867
428.1197,89.4624
429.0839,89.4494
430.0481,89.455
431.0124,89.4713
431.9766,89.4759
432.9408,89.452
433.9051,89.4107
434.8693,89.3922
435.8335,89.4355
436.7978,89.5377
437.7620,89.6391
438.7262,89.6521
439.6905,89.5158
440.6547,89.2379
441.6189,88.9043
442.5832,88.6453
443.5474,88.5715
444.5116,88.7134
445.4759,89.0067
446.4401,89.3304
447.4043,89.5633
448.3686,89.628
449.3328,89.5113
450.2970,89.2624
451.2613,88.9699
452.2255,88.7242
453.1897,88.5815
454.1540,88.5497
455.1182,88.5962
456.0824,88.6684
457.0467,88.7166
458.0109,88.7161
458.9751,88.6774
459.9394,88.6359
460.9036,88.6289
461.8678,88.6791
462.8321,88.7894
463.7963,88.9401
464.7605,89.0898
465.7248,89.1853
466.6890,89.1834
467.6532,89.0738
468.6175,88.8852
469.5817,88.6761
470.5459,88.5166
471.5102,88.4654
472.4744,88.5452
473.4386,88.7297
474.4029,88.9593
475.3671,89.175
476.3313,89.3456
477.2956,89.4714
478.2598,89.5709
479.2240,89.6618
480.1883,89.7461
481.1525,89.8074
482.1167,89.8232
483.0810,89.785
484.0452,89.7112
485.0094,89.6421
485.9737,89.6159
486.9379,89.6449
487.9021,89.7098
488.8664,89.7736
489.8306,89.8026
490.7948,89.7842
491.7591,89.7319
492.7233,89.6767
493.6875,89.6471
494.6518,89.6523
495.6160,89.678
496.5802,89.6961
