TITLE SAMPLE NAME:,Polyethylene Terephthalate (bottles, containers)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,95.043
401.1211,95.322
403.0496,95.5377
404.9781,95.6715
406.9065,95.7448
408.8350,95.7829
410.7635,95.7939
412.6919,95.7695
414.6204,95.6986
416.5489,95.5844
418.4773,95.4507
420.4058,95.3298
422.3343,95.2422
424.2627,95.1904
426.1912,95.1702
428.1197,95.1817
430.0481,95.23
431.9766,95.3181
433.9051,95.4399
435.8335,95.5815
437.7620,95.731
439.6905,95.8881
441.6189,96.0618
443.5474,96.2543
445.4759,96.4475
447.4043,96.6054
449.3328,96.6955
451.2613,96.712
453.1897,96.6849
455.1182,96.669
457.0467,96.7122
458.9751,96.8202
460.9036,96.9472
462.8321,97.0277
464.7605,97.0229
466.6890,96.9465
468.6175,96.8565
470.5459,96.8199
472.4744,96.8686
474.4029,96.9769
476.3313,97.0799
478.2598,97.1197
480.1883,97.0784
482.1167,96.9799
484.0452,96.8678
485.9737,96.7772
487.9021,96.7182
489.8306,96.6773
491.7591,96.6339
493.6875,96.5778
495.6160,96.5165
497.5445,96.4729
499.4729,96.4741
501.4014,96.5384
503.3299,96.6641
505.2583,96.8264
507.1868,96.9862
509.1153,97.1062
511.0437,97.1662
512.9722,97.1696
514.9007,97.1405
516.8292,97.1118
518.7576,97.1109
520.6861,97.1486
522.6146,97.2186
524.5430,97.3055
526.4715,97.3943
528.4000,97.4762
530.3284,97.5479
532.2569,97.6088
534.1854,97.658
536.1138,97.6944
538.0423,97.7177
539.9708,97.7298
541.8992,97.7348
543.8277,97.7381
545.7562,97.7468
547.6846,97.7683
549.6131,97.8095
551.5416,97.873
553.4700,97.9539
555.3985,98.0386
557.3270,98.1095
559.2554,98.1513
561.1839,98.1587
563.1124,98.1371
565.0408,98.0983
566.9693,98.0531
568.8978,98.0058
570.8262,97.9544
572.7547,97.8956
574.6832,97.8309
576.6116,97.7684
578.5401,97.72
580.4686,97.6943
582.3970,97.6915
584.3255,97.7027
586.2540,97.7147
588.1824,97.7166
590.1109,97.7045
592.0394,97.6816
593.9678,97.6546
595.8963,97.6307
597.8248,97.6156
599.7532,97.6124
601.6817,97.6209
603.6102,97.6343
605.5386,97.6396
607.4671,97.6207
609.3956,97.5667
611.3240,97.4798
613.2525,97.3777
615.1810,97.2884
617.1094,97.2362
619.0379,97.2293
620.9664,97.2542
622.8948,97.2829
624.8233,97.2871
626.7518,97.2505
628.6802,97.1741
630.6087,97.0719
632.5372,96.961
634.4656,96.8521
636.3941,96.7443
638.3226,96.629
640.2510,96.4974
642.1795,96.3474
644.1080,96.1854
646.0364,96.0246
647.9649,95.8824
649.8934,95.7798
651.8218,95.739
653.7503,95.7714
655.6788,95.862
657.6072,95.9641
659.5357,96.0119
661.4642,95.9435
663.3926,95.7255
665.3211,95.3813
667.2496,95.0129
669.1780,94.767
671.1065,94.7297
673.0350,94.8596
674.9634,95.0426
676.8919,95.1827
678.8204,95.2407
680.7488,95.2298
682.6773,95.1915
684.6058,95.1665
686.5342,95.1724
688.4627,95.2027
690.3912,95.2432
692.3196,95.2863
694.2481,95.3326
696.1766,95.3853
698.1050,95.4431
700.0335,95.5016
701.9620,95.5564
703.8904,95.6063
705.8189,95.6499
707.7474,95.6806
709.6758,95.6848
711.6043,95.6474
713.5328,95.5629
715.4612,95.4459
717.3897,95.3328
719.3182,95.2717
721.2466,95.3033
723.1751,95.4451
725.1036,95.6884
727.0320,96.0084
728.9605,96.3782
730.8890,96.7763
732.8174,97.185
734.7459,97.5846
736.6744,97.9503
738.6028,98.2565
740.5313,98.4848
742.4598,98.6311
744.3882,98.7055
746.3167,98.7276
748.2452,98.7175
750.1736,98.6913
752.1021,98.6591
754.0306,98.6267
755.9590,98.5973
757.8875,98.5726
759.8160,98.5519
761.7444,98.5333
763.6729,98.5141
765.6014,98.493
767.5298,98.4702
769.4583,98.4469
771.3868,98.4244
773.3152,98.4038
775.2437,98.3857
777.1722,98.3701
779.1006,98.3565
781.0291,98.3431
782.9576,98.3281
784.8860,98.3114
786.8145,98.2962
788.7430,98.2892
790.6714,98.2972
792.5999,98.3241
794.5284,98.3673
796.4568,98.4185
798.3853,98.4668
800.3138,98.5034
802.2422,98.5242
