TITLE SAMPLE NAME:,Polyethylene Terephthalate (bottles, containers)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,77.999
401.1211,78.5784
403.0496,78.978
404.9781,79.2586
406.9065,79.4721
408.8350,79.626
410.7635,79.683
412.6919,79.5781
414.6204,79.2435
416.5489,78.6459
418.4773,77.8246
420.4058,76.8921
422.3343,75.9739
424.2627,75.1466
426.1912,74.4388
428.1197,73.8749
430.0481,73.5081
431.9766,73.4196
433.9051,73.6856
435.8335,74.3327
437.7620,75.3111
439.6905,76.5058
441.6189,77.7686
443.5474,78.9529
445.4759,79.9461
447.4043,80.6927
449.3328,81.1992
451.2613,81.5144
453.1897,81.7028
455.1182,81.8225
457.0467,81.9123
458.9751,81.9849
460.9036,82.032
462.8321,82.038
464.7605,81.9922
466.6890,81.8948
468.6175,81.7548
470.5459,81.5851
472.4744,81.3971
474.4029,81.1965
476.3313,80.9839
478.2598,80.758
480.1883,80.5158
482.1167,80.2503
484.0452,79.946
485.9737,79.5794
487.9021,79.1249
489.8306,78.5666
491.7591,77.908
493.6875,77.18
495.6160,76.4458
497.5445,75.8031
499.4729,75.3773
501.4014,75.294
503.3299,75.6311
505.2583,76.3716
507.1868,77.3948
509.1153,78.5158
511.0437,79.5497
512.9722,80.3633
514.9007,80.9026
516.8292,81.194
518.7576,81.3239
520.6861,81.3994
522.6146,81.5072
524.5430,81.6903
526.4715,81.9495
528.4000,82.2614
530.3284,82.597
532.2569,82.934
534.1854,83.2589
536.1138,83.5631
538.0423,83.839
539.9708,84.0787
541.8992,84.2758
543.8277,84.4299
545.7562,84.5483
547.6846,84.6446
549.6131,84.734
551.5416,84.8273
553.4700,84.9264
555.3985,85.0244
557.3270,85.1096
559.2554,85.1702
561.1839,85.1993
563.1124,85.196
565.0408,85.1646
566.9693,85.1136
568.8978,85.0544
570.8262,84.9992
572.7547,84.9591
574.6832,84.9402
576.6116,84.9421
578.5401,84.9574
580.4686,84.975
582.3970,84.9844
584.3255,84.9788
586.2540,84.9562
588.1824,84.9185
590.1109,84.8699
592.0394,84.8155
593.9678,84.759
595.8963,84.7013
597.8248,84.64
599.7532,84.5718
601.6817,84.4961
603.6102,84.4166
605.5386,84.3398
607.4671,84.2696
609.3956,84.2049
611.3240,84.1404
613.2525,84.0702
615.1810,83.9886
617.1094,83.8862
619.0379,83.7436
620.9664,83.5333
622.8948,83.2353
624.8233,82.8577
626.7518,82.4512
628.6802,82.1003
630.6087,81.8936
632.5372,81.8807
634.4656,82.0435
636.3941,82.3006
638.3226,82.5447
640.2510,82.6889
642.1795,82.6972
644.1080,82.5842
646.0364,82.3926
647.9649,82.1633
649.8934,81.9191
651.8218,81.6678
653.7503,81.4154
655.6788,81.1743
657.6072,80.9568
659.5357,80.7634
661.4642,80.5756
663.3926,80.3555
665.3211,80.0519
667.2496,79.6216
669.1780,79.0664
671.1065,78.4467
673.0350,77.8381
674.9634,77.2833
676.8919,76.7902
678.8204,76.3538
680.7488,75.9672
682.6773,75.6136
684.6058,75.2545
686.5342,74.8279
688.4627,74.2617
690.3912,73.4946
692.3196,72.4944
694.2481,71.2686
696.1766,69.8632
698.1050,68.3446
700.0335,66.7755
701.9620,65.1957
703.8904,63.615
705.8189,62.0157
707.7474,60.356
709.6758,58.5753
711.6043,56.6078
713.5328,54.4135
715.4612,52.0332
717.3897,49.6471
719.3182,47.5973
721.2466,46.3273
723.1751,46.2461
725.1036,47.589
727.0320,50.3542
728.9605,54.3307
730.8890,59.1753
732.8174,64.4913
734.7459,69.8851
736.6744,74.9979
738.6028,79.5249
740.5313,83.2329
742.4598,85.9852
744.3882,87.7662
746.3167,88.6886
748.2452,88.9633
750.1736,88.8373
752.1021,88.524
754.0306,88.1597
755.9590,87.7999
757.8875,87.4458
759.8160,87.079
761.7444,86.686
763.6729,86.2667
765.6014,85.8312
767.5298,85.3936
769.4583,84.966
771.3868,84.5552
773.3152,84.1618
775.2437,83.7794
777.1722,83.3926
779.1006,82.9754
781.0291,82.4961
782.9576,81.9321
784.8860,81.2944
786.8145,80.647
788.7430,80.1038
790.6714,79.7922
792.5999,79.7961
794.5284,80.107
796.4568,80.6149
798.3853,81.1498
800.3138,81.5531
802.2422,81.7393
804.1707,81.7155
