TITLE SAMPLE NAME:,Polyvinyl Chloride (pipe pieces)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,87.2034
400.1569,88.5638
401.1211,89.7535
402.0854,90.667
403.0496,91.2878
404.0138,91.6046
404.9781,91.5981
405.9423,91.2939
406.9065,90.829
407.8708,90.4521
408.8350,90.4297
409.7992,90.8977
410.7635,91.7325
411.7277,92.5346
412.6919,92.8127
413.6562,92.2853
414.6204,91.051
415.5846,89.5263
416.5489,88.2862
417.5131,87.8775
418.4773,88.5156
419.4416,89.7748
420.4058,90.8094
421.3700,91.0811
422.3343,90.6677
423.2985,89.9675
424.2627,89.3619
425.2270,89.066
426.1912,89.106
427.1554,89.3735
428.1197,89.7193
429.0839,90.0327
430.0481,90.2694
431.0124,90.4396
431.9766,90.5847
432.9408,90.7568
433.9051,90.9936
434.8693,91.2878
435.8335,91.5686
436.7978,91.7256
437.7620,91.6772
438.7262,91.4388
439.6905,91.1356
440.6547,90.9491
441.6189,91.0292
442.5832,91.4104
443.5474,91.9783
444.5116,92.5203
445.4759,92.846
446.4401,92.8878
447.4043,92.7152
448.3686,92.4744
449.3328,92.3097
450.2970,92.3029
451.2613,92.4428
452.2255,92.6325
453.1897,92.7339
454.1540,92.635
455.1182,92.3085
456.0824,91.8405
457.0467,91.4095
458.0109,91.2056
458.9751,91.3209
459.9394,91.6989
460.9036,92.1853
461.8678,92.6215
462.8321,92.9041
463.7963,92.9968
464.7605,92.9175
465.7248,92.7155
466.6890,92.4453
467.6532,92.1491
468.6175,91.8574
469.5817,91.6048
470.5459,91.4417
471.5102,91.4225
472.4744,91.5689
473.4386,91.84
474.4029,92.1474
475.3671,92.4108
476.3313,92.6032
477.2956,92.7496
478.2598,92.8874
479.2240,93.0229
480.1883,93.1161
481.1525,93.1108
482.1167,92.988
483.0810,92.8016
484.0452,92.658
485.0094,92.6476
485.9737,92.7783
486.9379,92.9676
487.9021,93.0968
488.8664,93.0836
489.8306,92.9259
490.7948,92.6995
491.7591,92.5149
492.7233,92.461
493.6875,92.5646
494.6518,92.7873
495.6160,93.0489
496.5802,93.2613
