TITLE SAMPLE NAME:,Polyvinyl Chloride (pipe pieces)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,87.9093
400.1569,89.0322
401.1211,90.0393
402.0854,90.8902
403.0496,91.5765
404.0138,92.0558
404.9781,92.2617
405.9423,92.1749
406.9065,91.8964
407.8708,91.6475
408.8350,91.6724
409.7992,92.0959
410.7635,92.808
411.7277,93.4553
412.6919,93.6056
413.6562,93.0108
414.6204,91.7532
415.5846,90.1964
416.5489,88.862
417.5131,88.2874
418.4773,88.7584
419.4416,89.9735
420.4058,91.1531
421.3700,91.6989
422.3343,91.5669
423.2985,91.059
424.2627,90.5156
425.2270,90.162
426.1912,90.0719
427.1554,90.1984
428.1197,90.4403
429.0839,90.7022
430.0481,90.9214
431.0124,91.0697
431.9766,91.154
432.9408,91.2172
433.9051,91.3222
434.8693,91.5101
435.8335,91.7538
436.7978,91.9535
437.7620,91.9951
438.7262,91.8373
439.6905,91.5559
440.6547,91.3137
441.6189,91.2753
442.5832,91.5113
443.5474,91.9448
444.5116,92.3857
445.4759,92.6466
446.4401,92.653
447.4043,92.4696
448.3686,92.2434
449.3328,92.1209
450.2970,92.1803
451.2613,92.3988
452.2255,92.6615
453.1897,92.8127
454.1540,92.728
455.1182,92.3758
456.0824,91.8462
457.0467,91.3296
458.0109,91.034
458.9751,91.072
459.9394,91.4029
460.9036,91.8805
461.8678,92.3455
462.8321,92.6864
463.7963,92.8523
464.7605,92.8435
465.7248,92.6939
466.6890,92.4519
467.6532,92.1639
468.6175,91.8701
469.5817,91.6131
470.5459,91.4469
471.5102,91.4263
472.4744,91.5733
473.4386,91.8465
474.4029,92.1541
475.3671,92.4087
476.3313,92.5776
477.2956,92.6892
478.2598,92.7963
479.2240,92.9271
480.1883,93.0564
481.1525,93.1226
482.1167,93.0797
483.0810,92.9456
484.0452,92.804
485.0094,92.7497
485.9737,92.82
486.9379,92.9671
487.9021,93.0939
488.8664,93.1189
489.8306,93.0249
490.7948,92.8665
491.7591,92.7347
492.7233,92.7043
493.6875,92.795
494.6518,92.9686
495.6160,93.1551
496.5802,93.2871
