TITLE SAMPLE NAME:,Polyvinyl Chloride (pipe pieces)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,81.1036
400.1569,82.7524
401.1211,84.7289
402.0854,86.6161
403.0496,88.25
404.0138,89.6967
404.9781,91.1062
405.9423,92.5218
406.9065,93.7485
407.8708,94.3925
408.8350,94.0935
409.7992,92.8411
410.7635,91.1386
411.7277,89.806
412.6919,89.5033
413.6562,90.3575
414.6204,91.928
415.5846,93.3998
416.5489,93.8752
417.5131,92.8493
418.4773,90.7858
419.4416,89.0219
420.4058,88.6642
421.3700,89.7942
422.3343,91.7652
423.2985,93.7975
424.2627,95.3068
425.2270,96.0254
426.1912,96.0109
427.1554,95.5379
428.1197,94.9207
429.0839,94.3801
430.0481,94.0083
431.0124,93.7956
431.9766,93.6748
432.9408,93.5703
433.9051,93.4555
434.8693,93.3972
435.8335,93.5432
436.7978,94.0353
437.7620,94.8901
438.7262,95.9334
439.6905,96.8373
440.6547,97.2536
441.6189,96.9957
442.5832,96.1802
443.5474,95.2041
444.5116,94.5318
445.4759,94.4425
446.4401,94.9201
447.4043,95.7136
448.3686,96.4775
449.3328,96.9198
450.2970,96.9204
451.2613,96.5825
452.2255,96.1782
453.1897,96.0103
454.1540,96.2719
455.1182,96.9714
456.0824,97.927
457.0467,98.8217
458.0109,99.3321
458.9751,99.2972
459.9394,98.8003
460.9036,98.086
461.8678,97.4086
462.8321,96.9425
463.7963,96.7712
464.7605,96.9034
465.7248,97.2898
466.6890,97.8415
467.6532,98.4551
468.6175,99.0358
469.5817,99.5065
470.5459,99.809
471.5102,99.9113
472.4744,99.8243
473.4386,99.6075
474.4029,99.3423
475.3671,99.0892
476.3313,98.8662
477.2956,98.6676
478.2598,98.502
479.2240,98.4177
480.1883,98.4855
481.1525,98.7453
482.1167,99.1536
483.0810,99.579
484.0452,99.8677
485.0094,99.9447
485.9737,99.8737
486.9379,99.8161
487.9021,99.9202
488.8664,100.228
489.8306,100.654
490.7948,101.038
491.7591,101.24
492.7233,101.208
493.6875,101.001
494.6518,100.732
495.6160,100.497
496.5802,100.343
497.5445,100.267
