TITLE SAMPLE NAME:,Polyvinyl Chloride (pipe pieces)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,82.0014
400.1569,82.2351
401.1211,82.5232
402.0854,82.8175
403.0496,83.0903
404.0138,83.3337
404.9781,83.5511
405.9423,83.7495
406.9065,83.9356
407.8708,84.1147
408.8350,84.2907
409.7992,84.4658
410.7635,84.6356
411.7277,84.7878
412.6919,84.9055
413.6562,84.9766
414.6204,85
415.5846,84.9861
416.5489,84.955
417.5131,84.9313
418.4773,84.9311
419.4416,84.9455
420.4058,84.9487
421.3700,84.9279
422.3343,84.8955
423.2985,84.8778
424.2627,84.8995
425.2270,84.9703
426.1912,85.0791
427.1554,85.1999
428.1197,85.3068
429.0839,85.3884
430.0481,85.4529
431.0124,85.5237
431.9766,85.629
432.9408,85.7894
433.9051,86.0071
434.8693,86.2601
435.8335,86.5081
436.7978,86.7101
437.7620,86.8467
438.7262,86.9314
439.6905,87.003
440.6547,87.1038
441.6189,87.2552
442.5832,87.4419
443.5474,87.6162
444.5116,87.7277
445.4759,87.7566
446.4401,87.7231
447.4043,87.6675
448.3686,87.6216
449.3328,87.594
450.2970,87.5743
451.2613,87.5513
452.2255,87.5296
453.1897,87.5316
454.1540,87.5814
455.1182,87.6834
456.0824,87.805
457.0467,87.8799
458.0109,87.8393
458.9751,87.6606
459.9394,87.3904
460.9036,87.115
461.8678,86.9132
462.8321,86.8296
463.7963,86.8688
464.7605,86.9992
465.7248,87.1656
466.6890,87.3121
467.6532,87.4058
468.6175,87.4452
469.5817,87.4522
470.5459,87.4533
471.5102,87.4643
472.4744,87.4853
473.4386,87.506
474.4029,87.5159
475.3671,87.5085
476.3313,87.4777
477.2956,87.4145
478.2598,87.3102
479.2240,87.1649
480.1883,86.9951
481.1525,86.8318
482.1167,86.7099
483.0810,86.652
484.0452,86.6565
485.0094,86.6982
485.9737,86.7423
486.9379,86.7644
487.9021,86.76
488.8664,86.7427
489.8306,86.7341
490.7948,86.7538
491.7591,86.8121
492.7233,86.9063
493.6875,87.0229
494.6518,87.1431
495.6160,87.249
496.5802,87.3294
