TITLE SAMPLE NAME:,Polyvinyl Chloride (pipe pieces)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,75.7116
400.1569,75.4318
401.1211,74.9914
402.0854,74.5253
403.0496,74.1486
404.0138,73.9451
404.9781,73.9583
405.9423,74.175
406.9065,74.5233
407.8708,74.8972
408.8350,75.1951
409.7992,75.3477
410.7635,75.3272
411.7277,75.1497
412.6919,74.8706
413.6562,74.569
414.6204,74.3272
415.5846,74.2191
416.5489,74.2992
417.5131,74.5682
418.4773,74.9174
419.4416,75.1495
420.4058,75.13
421.3700,74.8882
422.3343,74.5416
423.2985,74.1972
424.2627,73.9197
425.2270,73.7366
426.1912,73.6477
427.1554,73.6365
428.1197,73.683
429.0839,73.7716
430.0481,73.8923
431.0124,74.0371
431.9766,74.1987
432.9408,74.3725
433.9051,74.557
434.8693,74.7516
435.8335,74.9522
436.7978,75.1498
437.7620,75.3357
438.7262,75.5082
439.6905,75.6749
440.6547,75.8489
441.6189,76.0401
442.5832,76.2472
443.5474,76.4545
444.5116,76.6383
445.4759,76.7783
446.4401,76.867
447.4043,76.9107
448.3686,76.9241
449.3328,76.9239
450.2970,76.9233
451.2613,76.9299
452.2255,76.9462
453.1897,76.9727
454.1540,77.008
455.1182,77.0466
456.0824,77.0749
457.0467,77.072
458.0109,77.0206
458.9751,76.9234
459.9394,76.8068
460.9036,76.7062
461.8678,76.6461
462.8321,76.6307
463.7963,76.6453
464.7605,76.6648
465.7248,76.6656
466.6890,76.6358
467.6532,76.5782
468.6175,76.504
469.5817,76.4247
470.5459,76.3502
471.5102,76.2901
472.4744,76.2548
473.4386,76.2514
474.4029,76.278
475.3671,76.3216
476.3313,76.3634
477.2956,76.3871
478.2598,76.3846
479.2240,76.359
480.1883,76.3213
481.1525,76.2844
482.1167,76.2575
483.0810,76.2446
484.0452,76.2459
485.0094,76.2609
485.9737,76.2878
486.9379,76.3215
487.9021,76.3532
488.8664,76.3713
489.8306,76.3665
490.7948,76.3353
491.7591,76.281
492.7233,76.2101
493.6875,76.1266
494.6518,76.0298
495.6160,75.9177
496.5802,75.793
