TITLE SAMPLE NAME:,Polyvinyl Chloride (pipe pieces)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,82.2301
400.1569,81.8524
401.1211,81.2887
402.0854,80.747
403.0496,80.361
404.0138,80.189
404.9781,80.2265
405.9423,80.4197
406.9065,80.6898
407.8708,80.9637
408.8350,81.1913
409.7992,81.3395
410.7635,81.3792
411.7277,81.2908
412.6919,81.0861
413.6562,80.8213
414.6204,80.5839
415.5846,80.4686
416.5489,80.5497
417.5131,80.8342
418.4773,81.2047
419.4416,81.4493
420.4058,81.4322
421.3700,81.192
422.3343,80.8526
423.2985,80.5173
424.2627,80.2437
425.2270,80.0571
426.1912,79.9664
427.1554,79.972
428.1197,80.0665
429.0839,80.2311
430.0481,80.4327
431.0124,80.6286
431.9766,80.7808
432.9408,80.8746
433.9051,80.9266
434.8693,80.9751
435.8335,81.0577
436.7978,81.1896
437.7620,81.358
438.7262,81.5347
439.6905,81.6948
440.6547,81.8299
441.6189,81.9497
442.5832,82.0734
443.5474,82.2151
444.5116,82.3709
445.4759,82.5189
446.4401,82.6316
447.4043,82.6912
448.3686,82.6957
449.3328,82.6579
450.2970,82.5973
451.2613,82.5342
452.2255,82.486
453.1897,82.4671
454.1540,82.4885
455.1182,82.5525
456.0824,82.6427
457.0467,82.718
458.0109,82.7248
458.9751,82.632
459.9394,82.4588
460.9036,82.2657
461.8678,82.1177
462.8321,82.0523
463.7963,82.0649
464.7605,82.1122
465.7248,82.1358
466.6890,82.096
467.6532,81.9961
468.6175,81.878
469.5817,81.7956
470.5459,81.7851
471.5102,81.8464
472.4744,81.9456
473.4386,82.0383
474.4029,82.0943
475.3671,82.1044
476.3313,82.0702
477.2956,81.9949
478.2598,81.8852
479.2240,81.7584
480.1883,81.6448
481.1525,81.5764
482.1167,81.5708
483.0810,81.6192
484.0452,81.6905
485.0094,81.7486
485.9737,81.7733
486.9379,81.7666
487.9021,81.7435
488.8664,81.7179
489.8306,81.6947
490.7948,81.671
491.7591,81.6415
492.7233,81.6034
493.6875,81.5566
494.6518,81.5016
495.6160,81.4383
496.5802,81.3666
