TITLE SAMPLE NAME:,Polyvinyl Chloride (pipe pieces)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,80.7245
400.1569,80.2387
401.1211,79.6322
402.0854,79.0787
403.0496,78.6902
404.0138,78.5206
404.9781,78.5711
405.9423,78.7939
406.9065,79.1083
407.8708,79.4294
408.8350,79.6908
409.7992,79.8468
410.7635,79.8666
411.7277,79.74
412.6919,79.4921
413.6562,79.1823
414.6204,78.8855
415.5846,78.672
416.5489,78.5942
417.5131,78.667
418.4773,78.8332
419.4416,78.9676
420.4058,78.964
421.3700,78.8076
422.3343,78.5439
423.2985,78.2239
424.2627,77.8904
425.2270,77.5856
426.1912,77.355
427.1554,77.2386
428.1197,77.2583
429.0839,77.4086
430.0481,77.6565
431.0124,77.9489
431.9766,78.2295
432.9408,78.4604
433.9051,78.6363
434.8693,78.78
435.8335,78.9237
436.7978,79.0875
437.7620,79.272
438.7262,79.4664
439.6905,79.6634
440.6547,79.8661
441.6189,80.0853
442.5832,80.327
443.5474,80.5831
444.5116,80.8307
445.4759,81.0422
446.4401,81.1986
447.4043,81.2951
448.3686,81.3396
449.3328,81.3484
450.2970,81.3409
451.2613,81.3348
452.2255,81.3412
453.1897,81.3615
454.1540,81.3886
455.1182,81.4117
456.0824,81.4219
457.0467,81.4174
458.0109,81.4048
458.9751,81.3941
459.9394,81.3902
460.9036,81.3896
461.8678,81.3833
462.8321,81.362
463.7963,81.3204
464.7605,81.2604
465.7248,81.1914
466.6890,81.1287
467.6532,81.0882
468.6175,81.0802
469.5817,81.1064
470.5459,81.1574
471.5102,81.2156
472.4744,81.2625
473.4386,81.2884
474.4029,81.2949
475.3671,81.2895
476.3313,81.2769
477.2956,81.2556
478.2598,81.2224
479.2240,81.1771
480.1883,81.1261
481.1525,81.0779
482.1167,81.0375
483.0810,81.0031
484.0452,80.9678
485.0094,80.9274
485.9737,80.8841
486.9379,80.845
487.9021,80.8147
488.8664,80.7906
489.8306,80.7623
490.7948,80.717
491.7591,80.6485
492.7233,80.5612
493.6875,80.4691
494.6518,80.3874
495.6160,80.3244
496.5802,80.2779
