TITLE SAMPLE NAME:,Polyvinyl Chloride (pipe pieces)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,100.394
400.1569,101.398
401.1211,102.316
402.0854,103.092
403.0496,103.707
404.0138,104.107
404.9781,104.212
405.9423,103.995
406.9065,103.561
407.8708,103.152
408.8350,103.042
409.7992,103.388
410.7635,104.096
411.7277,104.804
412.6919,105.045
413.6562,104.526
414.6204,103.296
415.5846,101.714
416.5489,100.327
417.5131,99.718
418.4773,100.218
419.4416,101.526
420.4058,102.809
421.3700,103.408
422.3343,103.268
423.2985,102.723
424.2627,102.155
425.2270,101.818
426.1912,101.781
427.1554,101.968
428.1197,102.242
429.0839,102.495
430.0481,102.683
431.0124,102.811
431.9766,102.91
432.9408,103.017
433.9051,103.153
434.8693,103.308
435.8335,103.414
436.7978,103.37
437.7620,103.098
438.7262,102.611
439.6905,102.042
440.6547,101.6
441.6189,101.48
442.5832,101.757
443.5474,102.326
444.5116,102.933
445.4759,103.314
446.4401,103.341
447.4043,103.072
448.3686,102.688
449.3328,102.398
450.2970,102.338
451.2613,102.519
452.2255,102.818
453.1897,103.035
454.1540,102.987
455.1182,102.607
456.0824,101.993
457.0467,101.394
458.0109,101.097
458.9751,101.261
459.9394,101.822
460.9036,102.559
461.8678,103.229
462.8321,103.672
463.7963,103.824
464.7605,103.711
465.7248,103.407
466.6890,102.999
467.6532,102.558
468.6175,102.138
469.5817,101.795
470.5459,101.597
471.5102,101.604
472.4744,101.822
473.4386,102.179
474.4029,102.555
475.3671,102.853
476.3313,103.048
477.2956,103.181
478.2598,103.304
479.2240,103.427
480.1883,103.505
481.1525,103.466
482.1167,103.282
483.0810,103.008
484.0452,102.77
485.0094,102.684
485.9737,102.783
486.9379,102.988
487.9021,103.167
488.8664,103.207
489.8306,103.073
490.7948,102.822
491.7591,102.562
492.7233,102.402
493.6875,102.397
494.6518,102.531
495.6160,102.734
496.5802,102.914
497.5445,102.995
498.5087,102.937
499.4729,102.752
500.4372,102.506
501.4014,102.294
502.3656,102.205
503.3299,102.276
504.2941,102.469
505.2583,102.695
506.2226,102.854
