TITLE SAMPLE NAME:,Polyvinyl Chloride (pipe pieces)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,86.3109
400.1569,86.1035
401.1211,86.1292
402.0854,86.3651
403.0496,86.7351
404.0138,87.1493
404.9781,87.5218
405.9423,87.789
406.9065,87.928
407.8708,87.9615
408.8350,87.9397
409.7992,87.9141
410.7635,87.92
411.7277,87.9725
412.6919,88.0733
413.6562,88.2206
414.6204,88.4145
415.5846,88.6531
416.5489,88.9158
417.5131,89.1412
418.4773,89.2315
419.4416,89.1233
420.4058,88.8602
421.3700,88.5515
422.3343,88.2863
423.2985,88.1101
424.2627,88.0376
425.2270,88.0602
426.1912,88.146
427.1554,88.248
428.1197,88.3252
429.0839,88.3642
430.0481,88.3853
431.0124,88.4303
431.9766,88.5351
432.9408,88.7051
433.9051,88.9084
434.8693,89.0959
435.8335,89.2347
436.7978,89.332
437.7620,89.4265
438.7262,89.5571
439.6905,89.7324
440.6547,89.9225
441.6189,90.0728
442.5832,90.1349
443.5474,90.0974
444.5116,89.9974
445.4759,89.9004
446.4401,89.8626
447.4043,89.9052
448.3686,90.0092
449.3328,90.1287
450.2970,90.214
451.2613,90.2376
452.2255,90.2108
453.1897,90.1784
454.1540,90.1919
455.1182,90.2771
456.0824,90.4115
457.0467,90.5262
458.0109,90.5421
458.9751,90.4248
459.9394,90.2101
460.9036,89.9726
461.8678,89.7757
462.8321,89.6483
463.7963,89.5897
464.7605,89.5837
465.7248,89.6127
466.6890,89.6661
467.6532,89.7426
468.6175,89.8463
469.5817,89.9789
470.5459,90.1318
471.5102,90.2794
472.4744,90.3835
473.4386,90.4089
474.4029,90.3427
475.3671,90.1993
476.3313,90.0116
477.2956,89.8176
478.2598,89.6517
479.2240,89.5385
480.1883,89.4896
481.1525,89.5023
482.1167,89.5604
483.0810,89.6371
484.0452,89.7009
485.0094,89.7255
485.9737,89.6995
486.9379,89.6321
487.9021,89.5496
488.8664,89.4864
489.8306,89.4742
490.7948,89.53
491.7591,89.6452
492.7233,89.7855
493.6875,89.9044
494.6518,89.9669
495.6160,89.967
496.5802,89.929
