TITLE SAMPLE NAME:,Polyvinyl Chloride (pipe pieces)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,80.0737
400.1569,79.6887
401.1211,79.2766
402.0854,78.9507
403.0496,78.7647
404.0138,78.7201
404.9781,78.777
405.9423,78.8734
406.9065,78.9531
407.8708,78.9875
408.8350,78.9735
409.7992,78.9107
410.7635,78.785
411.7277,78.5801
412.6919,78.3061
413.6562,78.013
414.6204,77.7763
415.5846,77.6695
416.5489,77.736
417.5131,77.9511
418.4773,78.19
419.4416,78.2807
420.4058,78.1482
421.3700,77.8603
422.3343,77.5303
423.2985,77.2381
424.2627,77.0228
425.2270,76.8992
426.1912,76.8693
427.1554,76.9248
428.1197,77.0484
429.0839,77.2153
430.0481,77.3977
431.0124,77.5719
431.9766,77.7266
432.9408,77.867
433.9051,78.01
434.8693,78.173
435.8335,78.3634
436.7978,78.5763
437.7620,78.8016
438.7262,79.0308
439.6905,79.2608
440.6547,79.4907
441.6189,79.719
442.5832,79.943
443.5474,80.1601
444.5116,80.3671
445.4759,80.5577
446.4401,80.72
447.4043,80.8397
448.3686,80.9069
449.3328,80.9237
450.2970,80.9058
451.2613,80.8779
452.2255,80.8624
453.1897,80.8709
454.1540,80.9013
455.1182,80.9415
456.0824,80.9743
457.0467,80.9831
458.0109,80.9589
458.9751,80.9063
459.9394,80.8429
460.9036,80.79
461.8678,80.7619
462.8321,80.7597
463.7963,80.7693
464.7605,80.7663
465.7248,80.7278
466.6890,80.6488
467.6532,80.5499
468.6175,80.4692
469.5817,80.4439
470.5459,80.4901
471.5102,80.5919
472.4744,80.7082
473.4386,80.7974
474.4029,80.8422
475.3671,80.8522
476.3313,80.8457
477.2956,80.8329
478.2598,80.8112
479.2240,80.7733
480.1883,80.7185
481.1525,80.6571
482.1167,80.6059
483.0810,80.5777
484.0452,80.5741
485.0094,80.5862
485.9737,80.6024
486.9379,80.6157
487.9021,80.6237
488.8664,80.6243
489.8306,80.6104
490.7948,80.5704
491.7591,80.4947
492.7233,80.3828
493.6875,80.2466
494.6518,80.1061
495.6160,79.98
496.5802,79.8778
