TITLE SAMPLE NAME:,Polyvinyl Chloride (pipe pieces)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,96.3502
400.1569,95.8976
401.1211,95.3002
402.0854,94.7599
403.0496,94.3963
404.0138,94.2453
404.9781,94.2764
405.9423,94.4177
406.9065,94.5899
407.8708,94.7381
408.8350,94.8396
409.7992,94.8876
410.7635,94.8744
411.7277,94.7945
412.6919,94.6621
413.6562,94.5202
414.6204,94.4274
415.5846,94.4374
416.5489,94.5767
417.5131,94.816
418.4773,95.0497
419.4416,95.1457
420.4058,95.056
421.3700,94.8379
422.3343,94.5717
423.2985,94.3049
424.2627,94.057
425.2270,93.8423
426.1912,93.6817
427.1554,93.5981
428.1197,93.6033
429.0839,93.6882
430.0481,93.822
431.0124,93.9618
431.9766,94.0686
432.9408,94.1228
433.9051,94.1307
434.8693,94.118
435.8335,94.1143
436.7978,94.1379
437.7620,94.1892
438.7262,94.2556
439.6905,94.3226
440.6547,94.383
441.6189,94.4399
442.5832,94.502
443.5474,94.5738
444.5116,94.6468
445.4759,94.7005
446.4401,94.7146
447.4043,94.6823
448.3686,94.6177
449.3328,94.552
450.2970,94.5196
451.2613,94.5414
452.2255,94.613
453.1897,94.7066
454.1540,94.7839
455.1182,94.8122
456.0824,94.7749
457.0467,94.678
458.0109,94.5489
458.9751,94.4238
459.9394,94.3297
460.9036,94.2748
461.8678,94.2521
462.8321,94.2488
463.7963,94.2528
464.7605,94.2569
465.7248,94.2615
466.6890,94.2746
467.6532,94.306
468.6175,94.359
469.5817,94.4232
470.5459,94.4759
471.5102,94.4928
472.4744,94.4656
473.4386,94.4108
474.4029,94.3584
475.3671,94.329
476.3313,94.3204
477.2956,94.313
478.2598,94.2859
479.2240,94.2328
480.1883,94.1665
481.1525,94.1121
482.1167,94.0923
483.0810,94.1158
484.0452,94.1748
485.0094,94.2508
485.9737,94.3247
486.9379,94.3838
487.9021,94.4219
488.8664,94.4365
489.8306,94.4266
490.7948,94.3923
491.7591,94.3366
492.7233,94.2655
493.6875,94.1882
494.6518,94.1158
495.6160,94.0599
496.5802,94.0292
497.5445,94.027
