TITLE SAMPLE NAME:,Polyethylene High Density (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,98.2517
401.1211,97.9381
403.0496,97.7329
404.9781,97.6008
406.9065,97.4932
408.8350,97.3792
410.7635,97.2492
412.6919,97.1034
414.6204,96.9411
416.5489,96.7602
418.4773,96.5666
420.4058,96.3787
422.3343,96.2149
424.2627,96.0769
426.1912,95.9505
428.1197,95.819
430.0481,95.6792
431.9766,95.5483
433.9051,95.4586
435.8335,95.4409
437.7620,95.5061
439.6905,95.6382
441.6189,95.8045
443.5474,95.9721
445.4759,96.1219
447.4043,96.2493
449.3328,96.3577
451.2613,96.4495
453.1897,96.5221
455.1182,96.5693
457.0467,96.5856
458.9751,96.5717
460.9036,96.536
462.8321,96.4922
464.7605,96.4538
466.6890,96.43
468.6175,96.4234
470.5459,96.4283
472.4744,96.4334
474.4029,96.4276
476.3313,96.4072
478.2598,96.3767
480.1883,96.3454
482.1167,96.3216
484.0452,96.3087
485.9737,96.3048
487.9021,96.3042
489.8306,96.3005
491.7591,96.2894
493.6875,96.2699
495.6160,96.245
497.5445,96.2203
499.4729,96.2013
501.4014,96.1893
503.3299,96.1783
505.2583,96.1571
507.1868,96.1157
509.1153,96.0525
511.0437,95.9774
512.9722,95.9071
514.9007,95.8555
516.8292,95.825
518.7576,95.8028
520.6861,95.7675
522.6146,95.7008
524.5430,95.598
526.4715,95.4685
528.4000,95.3295
530.3284,95.1976
532.2569,95.084
534.1854,94.9942
536.1138,94.9305
538.0423,94.8939
539.9708,94.8832
541.8992,94.8942
543.8277,94.9188
545.7562,94.9467
547.6846,94.9689
549.6131,94.9799
551.5416,94.9794
553.4700,94.9715
555.3985,94.9632
557.3270,94.9609
559.2554,94.967
561.1839,94.9788
563.1124,94.9893
565.0408,94.9907
566.9693,94.9789
568.8978,94.956
570.8262,94.9294
572.7547,94.908
574.6832,94.898
576.6116,94.9002
578.5401,94.9101
580.4686,94.9205
582.3970,94.9244
584.3255,94.9181
586.2540,94.9007
588.1824,94.8739
590.1109,94.8404
592.0394,94.8033
593.9678,94.7661
