TITLE SAMPLE NAME:,Polyethylene High Density (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,95.8487
401.1211,96.3905
403.0496,96.9162
404.9781,97.3457
406.9065,97.6487
408.8350,97.8086
410.7635,97.8059
412.6919,97.6326
414.6204,97.3257
416.5489,96.992
418.4773,96.7795
420.4058,96.7896
422.3343,97.0067
424.2627,97.3257
426.1912,97.637
428.1197,97.8803
430.0481,98.0479
431.9766,98.1618
433.9051,98.2491
435.8335,98.3257
437.7620,98.3978
439.6905,98.4752
441.6189,98.579
443.5474,98.731
445.4759,98.9324
447.4043,99.1532
449.3328,99.3468
451.2613,99.4797
453.1897,99.5543
455.1182,99.6092
457.0467,99.6931
458.9751,99.826
460.9036,99.9773
462.8321,100.088
464.7605,100.113
466.6890,100.057
468.6175,99.9714
470.5459,99.9272
472.4744,99.9702
474.4029,100.089
476.3313,100.224
478.2598,100.308
480.1883,100.309
482.1167,100.233
484.0452,100.122
485.9737,100.022
487.9021,99.9654
489.8306,99.9578
491.7591,99.9823
493.6875,100.01
495.6160,100.012
497.5445,99.9728
499.4729,99.8965
501.4014,99.8045
503.3299,99.7256
505.2583,99.679
507.1868,99.662
509.1153,99.6521
511.0437,99.6222
512.9722,99.5589
514.9007,99.4713
516.8292,99.3872
518.7576,99.337
520.6861,99.3358
522.6146,99.3769
524.5430,99.4385
526.4715,99.4977
528.4000,99.5414
530.3284,99.5681
532.2569,99.5821
534.1854,99.5861
536.1138,99.5784
538.0423,99.5547
539.9708,99.5139
541.8992,99.4625
543.8277,99.4146
545.7562,99.3876
547.6846,99.3943
549.6131,99.4375
551.5416,99.5083
553.4700,99.59
555.3985,99.664
557.3270,99.7161
559.2554,99.7389
561.1839,99.7312
563.1124,99.6964
565.0408,99.6399
566.9693,99.5678
568.8978,99.4856
570.8262,99.3981
572.7547,99.31
574.6832,99.2274
576.6116,99.1578
578.5401,99.1081
580.4686,99.0814
582.3970,99.0742
584.3255,99.0774
586.2540,99.0802
588.1824,99.0748
590.1109,99.0599
592.0394,99.0397
593.9678,99.0199
595.8963,99.0051
597.8248,98.9978
