TITLE SAMPLE NAME:,Polyethylene High Density (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,96.6393
401.1211,97.1231
403.0496,97.7282
404.9781,98.3156
406.9065,98.7727
408.8350,99.0375
410.7635,99.1019
412.6919,99.0056
414.6204,98.8237
416.5489,98.646
418.4773,98.5422
420.4058,98.5296
422.3343,98.5746
424.2627,98.6315
426.1912,98.6807
428.1197,98.7365
430.0481,98.8326
431.9766,98.998
433.9051,99.2352
435.8335,99.5113
437.7620,99.774
439.6905,99.9811
441.6189,100.123
443.5474,100.22
445.4759,100.302
447.4043,100.385
449.3328,100.469
451.2613,100.543
453.1897,100.61
455.1182,100.687
457.0467,100.794
458.9751,100.942
460.9036,101.116
462.8321,101.29
464.7605,101.438
466.6890,101.554
468.6175,101.649
470.5459,101.744
472.4744,101.854
474.4029,101.979
476.3313,102.106
478.2598,102.215
480.1883,102.289
482.1167,102.324
484.0452,102.326
485.9737,102.306
487.9021,102.275
489.8306,102.236
491.7591,102.185
493.6875,102.11
495.6160,102.005
497.5445,101.874
499.4729,101.739
501.4014,101.626
503.3299,101.554
505.2583,101.522
507.1868,101.511
509.1153,101.492
511.0437,101.445
512.9722,101.369
514.9007,101.284
516.8292,101.216
518.7576,101.183
520.6861,101.185
522.6146,101.207
524.5430,101.227
526.4715,101.231
528.4000,101.212
530.3284,101.176
532.2569,101.131
534.1854,101.091
536.1138,101.061
538.0423,101.043
539.9708,101.033
541.8992,101.025
543.8277,101.015
545.7562,101.01
547.6846,101.026
549.6131,101.083
551.5416,101.191
553.4700,101.344
555.3985,101.522
557.3270,101.689
559.2554,101.815
561.1839,101.881
563.1124,101.885
565.0408,101.835
566.9693,101.745
568.8978,101.63
570.8262,101.497
572.7547,101.357
574.6832,101.222
576.6116,101.105
578.5401,101.017
580.4686,100.965
582.3970,100.941
584.3255,100.932
586.2540,100.926
588.1824,100.918
590.1109,100.911
592.0394,100.913
593.9678,100.931
595.8963,100.961
597.8248,100.997
599.7532,101.029
601.6817,101.05
603.6102,101.059
605.5386,101.057
607.4671,101.044
609.3956,101.02
