TITLE SAMPLE NAME:,Polyethylene High Density (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,95.7899
401.1211,96.5058
403.0496,97.2023
404.9781,97.7898
406.9065,98.239
408.8350,98.5584
410.7635,98.7693
412.6919,98.8926
414.6204,98.9474
416.5489,98.9569
418.4773,98.9502
420.4058,98.9556
422.3343,98.9886
424.2627,99.0506
426.1912,99.1382
428.1197,99.2515
430.0481,99.3944
431.9766,99.5687
433.9051,99.7678
435.8335,99.9758
437.7620,100.176
439.6905,100.359
441.6189,100.528
443.5474,100.687
445.4759,100.831
447.4043,100.948
449.3328,101.025
451.2613,101.066
453.1897,101.096
455.1182,101.154
457.0467,101.274
458.9751,101.455
460.9036,101.659
462.8321,101.832
464.7605,101.938
466.6890,101.977
468.6175,101.979
470.5459,101.993
472.4744,102.052
474.4029,102.162
476.3313,102.296
478.2598,102.421
480.1883,102.507
482.1167,102.546
484.0452,102.543
485.9737,102.512
487.9021,102.463
489.8306,102.401
491.7591,102.321
493.6875,102.22
495.6160,102.097
497.5445,101.964
499.4729,101.838
501.4014,101.738
503.3299,101.673
505.2583,101.637
507.1868,101.611
509.1153,101.579
511.0437,101.531
512.9722,101.473
514.9007,101.417
516.8292,101.377
518.7576,101.354
520.6861,101.341
522.6146,101.328
524.5430,101.306
526.4715,101.275
528.4000,101.239
530.3284,101.203
532.2569,101.169
534.1854,101.136
536.1138,101.107
538.0423,101.081
539.9708,101.06
541.8992,101.045
543.8277,101.037
545.7562,101.041
547.6846,101.066
549.6131,101.126
551.5416,101.23
553.4700,101.379
555.3985,101.553
557.3270,101.724
559.2554,101.859
561.1839,101.935
563.1124,101.947
565.0408,101.9
566.9693,101.808
568.8978,101.683
570.8262,101.538
572.7547,101.383
574.6832,101.235
576.6116,101.108
578.5401,101.016
580.4686,100.965
582.3970,100.946
584.3255,100.947
586.2540,100.953
588.1824,100.956
590.1109,100.957
592.0394,100.961
593.9678,100.97
595.8963,100.984
597.8248,101.002
599.7532,101.018
601.6817,101.032
603.6102,101.042
605.5386,101.046
607.4671,101.039
609.3956,101.02
