TITLE SAMPLE NAME:,Polyethylene High Density (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,91.6927
401.1211,92.2794
403.0496,92.8677
404.9781,93.3428
406.9065,93.6506
408.8350,93.7765
410.7635,93.724
412.6919,93.5115
414.6204,93.1858
416.5489,92.8349
418.4773,92.5728
420.4058,92.4823
422.3343,92.565
424.2627,92.7547
426.1912,92.9745
428.1197,93.1763
430.0481,93.3468
431.9766,93.4934
433.9051,93.6284
435.8335,93.759
437.7620,93.8895
439.6905,94.0313
441.6189,94.2064
443.5474,94.4349
445.4759,94.7137
447.4043,95.0058
449.3328,95.255
451.2613,95.4156
453.1897,95.4806
455.1182,95.4895
457.0467,95.5102
458.9751,95.5956
460.9036,95.7455
462.8321,95.9082
464.7605,96.0194
466.6890,96.0448
468.6175,95.9981
470.5459,95.9304
472.4744,95.897
474.4029,95.9221
476.3313,95.989
478.2598,96.0606
480.1883,96.1078
482.1167,96.1239
484.0452,96.1208
485.9737,96.1154
487.9021,96.1175
489.8306,96.1247
491.7591,96.1249
493.6875,96.1025
495.6160,96.0454
497.5445,95.9511
499.4729,95.8308
501.4014,95.7089
503.3299,95.6124
505.2583,95.5559
507.1868,95.5304
509.1153,95.5067
511.0437,95.4522
512.9722,95.3494
514.9007,95.2078
516.8292,95.0597
518.7576,94.9436
520.6861,94.8841
522.6146,94.8807
524.5430,94.912
526.4715,94.9495
528.4000,94.9715
530.3284,94.9697
532.2569,94.9468
534.1854,94.9112
536.1138,94.8692
538.0423,94.823
539.9708,94.7707
541.8992,94.7114
543.8277,94.6486
545.7562,94.5921
547.6846,94.5553
549.6131,94.5495
551.5416,94.5777
553.4700,94.6327
555.3985,94.6985
557.3270,94.7563
559.2554,94.7908
561.1839,94.7941
563.1124,94.7663
565.0408,94.7129
566.9693,94.6407
568.8978,94.5555
570.8262,94.4621
572.7547,94.3656
574.6832,94.2732
576.6116,94.194
578.5401,94.1351
580.4686,94.0982
582.3970,94.0785
584.3255,94.0665
586.2540,94.0543
588.1824,94.0383
590.1109,94.0198
592.0394,94.0012
593.9678,93.9836
