TITLE SAMPLE NAME:,Polyethylene High Density (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,90.2461
401.1211,90.545
403.0496,90.86
404.9781,91.1752
406.9065,91.4762
408.8350,91.7291
410.7635,91.8823
412.6919,91.8889
414.6204,91.7429
416.5489,91.5063
418.4773,91.2974
420.4058,91.2213
422.3343,91.2981
424.2627,91.4653
426.1912,91.6387
428.1197,91.7628
430.0481,91.8242
431.9766,91.8429
433.9051,91.8574
435.8335,91.907
437.7620,92.0188
439.6905,92.1998
441.6189,92.4341
443.5474,92.6838
445.4759,92.8976
447.4043,93.0294
449.3328,93.0602
451.2613,93.0086
453.1897,92.9266
455.1182,92.8794
457.0467,92.9125
458.9751,93.022
460.9036,93.1545
462.8321,93.245
464.7605,93.2616
466.6890,93.2241
468.6175,93.1899
470.5459,93.2167
472.4744,93.3212
474.4029,93.4642
476.3313,93.577
478.2598,93.6094
480.1883,93.5577
482.1167,93.4603
484.0452,93.3689
485.9737,93.3169
487.9021,93.3021
489.8306,93.2949
491.7591,93.2607
493.6875,93.1826
495.6160,93.0686
497.5445,92.9438
499.4729,92.8369
501.4014,92.7659
503.3299,92.7315
505.2583,92.7178
507.1868,92.7015
509.1153,92.6643
511.0437,92.6013
512.9722,92.5213
514.9007,92.4411
516.8292,92.3748
518.7576,92.3267
520.6861,92.29
522.6146,92.2541
524.5430,92.214
526.4715,92.1725
528.4000,92.1371
530.3284,92.1113
532.2569,92.0904
534.1854,92.0631
536.1138,92.0176
538.0423,91.9483
539.9708,91.8585
541.8992,91.7597
543.8277,91.6675
545.7562,91.5964
547.6846,91.5541
549.6131,91.5363
551.5416,91.5258
553.4700,91.4953
555.3985,91.4177
557.3270,91.2773
559.2554,91.0789
561.1839,90.8473
563.1124,90.6164
565.0408,90.4127
566.9693,90.2387
568.8978,90.0671
570.8262,89.849
572.7547,89.5365
574.6832,89.1092
576.6116,88.5949
578.5401,88.0696
580.4686,87.6358
582.3970,87.3842
584.3255,87.3584
586.2540,87.5392
588.1824,87.8574
590.1109,88.2266
592.0394,88.5803
593.9678,88.8949
