TITLE SAMPLE NAME:,Polyethylene High Density (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,94.46
401.1211,94.7198
403.0496,94.9314
404.9781,95.0518
406.9065,95.089
408.8350,95.0573
410.7635,94.9512
412.6919,94.7498
414.6204,94.4463
416.5489,94.081
418.4773,93.7461
420.4058,93.5377
422.3343,93.4911
424.2627,93.5682
426.1912,93.7003
428.1197,93.83
430.0481,93.925
431.9766,93.9745
433.9051,93.9831
435.8335,93.9674
437.7620,93.9554
439.6905,93.9816
441.6189,94.0747
443.5474,94.2405
445.4759,94.4531
447.4043,94.6646
449.3328,94.8298
451.2613,94.9278
453.1897,94.9697
455.1182,94.9901
457.0467,95.0265
458.9751,95.097
460.9036,95.19
462.8321,95.2751
464.7605,95.3248
466.6890,95.3302
468.6175,95.3034
470.5459,95.2695
472.4744,95.2535
474.4029,95.2667
476.3313,95.3031
478.2598,95.3453
480.1883,95.3745
482.1167,95.378
484.0452,95.3528
485.9737,95.306
487.9021,95.2518
489.8306,95.2041
491.7591,95.1687
493.6875,95.14
495.6160,95.1044
497.5445,95.05
499.4729,94.9763
501.4014,94.8966
503.3299,94.8297
505.2583,94.7865
507.1868,94.76
509.1153,94.729
511.0437,94.6723
512.9722,94.5831
514.9007,94.4743
516.8292,94.3721
518.7576,94.3007
520.6861,94.2688
522.6146,94.2666
524.5430,94.2744
526.4715,94.2755
528.4000,94.2636
530.3284,94.2435
532.2569,94.2242
534.1854,94.2126
536.1138,94.2087
538.0423,94.2069
539.9708,94.1993
541.8992,94.1817
543.8277,94.1567
545.7562,94.1338
547.6846,94.1261
549.6131,94.1436
551.5416,94.1882
553.4700,94.2515
555.3985,94.3174
557.3270,94.368
559.2554,94.3898
561.1839,94.3776
563.1124,94.3341
565.0408,94.2664
566.9693,94.1826
568.8978,94.0892
570.8262,93.9907
572.7547,93.8913
574.6832,93.7968
576.6116,93.7139
578.5401,93.648
580.4686,93.6003
582.3970,93.5657
584.3255,93.5342
586.2540,93.4945
588.1824,93.4383
590.1109,93.3629
592.0394,93.2715
593.9678,93.172
595.8963,93.0744
