TITLE SAMPLE NAME:,Polyethylene High Density (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,88.3187
401.1211,88.4728
403.0496,88.629
404.9781,88.7761
406.9065,88.9114
408.8350,89.0338
410.7635,89.138
412.6919,89.2108
414.6204,89.2309
416.5489,89.1765
418.4773,89.0413
420.4058,88.8476
422.3343,88.6384
424.2627,88.4538
426.1912,88.3185
428.1197,88.245
430.0481,88.2417
431.9766,88.3163
433.9051,88.4712
435.8335,88.699
437.7620,88.9816
439.6905,89.2942
441.6189,89.6101
443.5474,89.9043
445.4759,90.1561
447.4043,90.3543
449.3328,90.4994
451.2613,90.6023
453.1897,90.6796
455.1182,90.7472
457.0467,90.8141
458.9751,90.8785
460.9036,90.9314
462.8321,90.9646
464.7605,90.9793
466.6890,90.987
468.6175,91.0037
470.5459,91.04
472.4744,91.0919
474.4029,91.1412
476.3313,91.1672
478.2598,91.1601
480.1883,91.1262
482.1167,91.0818
484.0452,91.0417
485.9737,91.0083
487.9021,90.9703
489.8306,90.9099
491.7591,90.8145
493.6875,90.6847
495.6160,90.5331
497.5445,90.3768
499.4729,90.2292
501.4014,90.0941
503.3299,89.9664
505.2583,89.8367
507.1868,89.6973
509.1153,89.5468
511.0437,89.3893
512.9722,89.2326
514.9007,89.0836
516.8292,88.9457
518.7576,88.8178
520.6861,88.6964
522.6146,88.5788
524.5430,88.4648
526.4715,88.3561
528.4000,88.2536
530.3284,88.1563
532.2569,88.0608
534.1854,87.9641
536.1138,87.8646
538.0423,87.7621
539.9708,87.6565
541.8992,87.5476
543.8277,87.4366
545.7562,87.3279
547.6846,87.2292
549.6131,87.1467
551.5416,87.0788
553.4700,87.0124
555.3985,86.9264
557.3270,86.8016
559.2554,86.6315
561.1839,86.4262
563.1124,86.2072
565.0408,85.9939
566.9693,85.7912
568.8978,85.5851
570.8262,85.3498
572.7547,85.0617
574.6832,84.7151
576.6116,84.3298
578.5401,83.9481
580.4686,83.6223
582.3970,83.397
584.3255,83.2967
586.2540,83.3215
588.1824,83.4524
590.1109,83.6611
592.0394,83.919
593.9678,84.2021
