TITLE SAMPLE NAME:,Polyethylene High Density (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,99.8916
401.1211,100.694
403.0496,101.63
404.9781,102.448
406.9065,102.985
408.8350,103.182
410.7635,103.055
412.6919,102.681
414.6204,102.186
416.5489,101.74
418.4773,101.507
420.4058,101.568
422.3343,101.867
424.2627,102.263
426.1912,102.621
428.1197,102.872
430.0481,103.008
431.9766,103.062
433.9051,103.075
435.8335,103.077
437.7620,103.077
439.6905,103.087
441.6189,103.128
443.5474,103.23
445.4759,103.396
447.4043,103.589
449.3328,103.743
451.2613,103.815
453.1897,103.811
455.1182,103.802
457.0467,103.877
458.9751,104.082
460.9036,104.372
462.8321,104.642
464.7605,104.797
466.6890,104.805
468.6175,104.714
470.5459,104.618
472.4744,104.602
474.4029,104.693
476.3313,104.85
478.2598,105.003
480.1883,105.098
482.1167,105.119
484.0452,105.091
485.9737,105.062
487.9021,105.073
489.8306,105.136
491.7591,105.23
493.6875,105.312
495.6160,105.339
497.5445,105.291
499.4729,105.186
501.4014,105.072
503.3299,104.998
505.2583,104.989
507.1868,105.028
509.1153,105.072
511.0437,105.079
512.9722,105.033
514.9007,104.957
516.8292,104.89
518.7576,104.873
520.6861,104.92
522.6146,105.017
524.5430,105.133
526.4715,105.238
528.4000,105.312
530.3284,105.354
532.2569,105.373
534.1854,105.381
536.1138,105.387
538.0423,105.394
539.9708,105.403
541.8992,105.409
543.8277,105.413
545.7562,105.423
547.6846,105.456
549.6131,105.535
551.5416,105.675
553.4700,105.878
555.3985,106.125
557.3270,106.382
559.2554,106.612
561.1839,106.785
563.1124,106.89
565.0408,106.933
566.9693,106.938
568.8978,106.939
570.8262,106.981
572.7547,107.102
574.6832,107.327
576.6116,107.645
578.5401,108.002
580.4686,108.312
582.3970,108.486
584.3255,108.469
586.2540,108.268
588.1824,107.95
590.1109,107.606
592.0394,107.308
593.9678,107.084
595.8963,106.908
597.8248,106.734
599.7532,106.525
601.6817,106.276
603.6102,106.008
605.5386,105.753
607.4671,105.534
609.3956,105.358
611.3240,105.227
613.2525,105.145
