TITLE SAMPLE NAME:,Polyethylene High Density (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,90.236
401.1211,90.5587
403.0496,90.9047
404.9781,91.2224
406.9065,91.4794
408.8350,91.6458
410.7635,91.6917
412.6919,91.6014
414.6204,91.3945
416.5489,91.1391
418.4773,90.9325
420.4058,90.8462
422.3343,90.88
424.2627,90.9775
426.1912,91.0775
428.1197,91.1488
430.0481,91.1934
431.9766,91.2358
433.9051,91.3072
435.8335,91.4313
437.7620,91.6166
439.6905,91.8543
441.6189,92.1187
443.5474,92.37
445.4759,92.5629
447.4043,92.6633
449.3328,92.6656
451.2613,92.598
453.1897,92.5149
455.1182,92.4765
457.0467,92.5199
458.9751,92.634
460.9036,92.7633
462.8321,92.8443
464.7605,92.8449
466.6890,92.7799
468.6175,92.7008
470.5459,92.6669
472.4744,92.711
474.4029,92.8197
476.3313,92.9443
478.2598,93.0338
480.1883,93.0618
482.1167,93.0335
484.0452,92.9749
485.9737,92.9144
487.9021,92.8667
489.8306,92.828
491.7591,92.7821
493.6875,92.714
495.6160,92.6208
497.5445,92.515
499.4729,92.4178
501.4014,92.3484
503.3299,92.3116
505.2583,92.2942
507.1868,92.2722
509.1153,92.2255
511.0437,92.148
512.9722,92.0493
514.9007,91.9474
516.8292,91.8574
518.7576,91.7841
520.6861,91.7227
522.6146,91.6661
524.5430,91.6128
526.4715,91.5676
528.4000,91.5366
530.3284,91.5203
532.2569,91.51
534.1854,91.4906
536.1138,91.4475
538.0423,91.3728
539.9708,91.2687
541.8992,91.1472
543.8277,91.0261
545.7562,90.9234
547.6846,90.8509
549.6131,90.8086
551.5416,90.782
553.4700,90.7444
555.3985,90.6661
557.3270,90.5259
559.2554,90.3222
561.1839,90.0764
563.1124,89.8241
565.0408,89.5977
566.9693,89.4059
568.8978,89.2228
570.8262,88.9956
572.7547,88.6686
574.6832,88.2164
576.6116,87.6674
578.5401,87.1048
580.4686,86.6411
582.3970,86.3751
584.3255,86.3532
586.2540,86.5533
588.1824,86.8995
590.1109,87.2979
592.0394,87.6754
593.9678,88.0043
