TITLE SAMPLE NAME:,Polyethylene High Density (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,94.992
401.1211,95.6206
403.0496,96.3006
404.9781,96.8699
406.9065,97.2515
408.8350,97.429
410.7635,97.4159
412.6919,97.2432
414.6204,96.9669
416.5489,96.6771
418.4773,96.4818
420.4058,96.4547
422.3343,96.5916
424.2627,96.8264
426.1912,97.0834
428.1197,97.3132
430.0481,97.4963
431.9766,97.6329
433.9051,97.7307
435.8335,97.8001
437.7620,97.857
439.6905,97.9266
441.6189,98.0397
443.5474,98.2161
445.4759,98.4457
447.4043,98.6853
449.3328,98.8794
451.2613,98.9917
453.1897,99.0273
455.1182,99.0338
457.0467,99.0764
458.9751,99.195
460.9036,99.3748
462.8321,99.5585
464.7605,99.6876
466.6890,99.7385
468.6175,99.7316
470.5459,99.7158
472.4744,99.7355
474.4029,99.802
476.3313,99.8889
478.2598,99.9544
480.1883,99.9681
482.1167,99.9258
484.0452,99.8484
485.9737,99.7709
487.9021,99.7249
489.8306,99.7241
491.7591,99.7589
493.6875,99.8016
495.6160,99.8204
497.5445,99.7949
499.4729,99.7268
501.4014,99.6387
503.3299,99.5607
505.2583,99.5119
507.1868,99.4883
509.1153,99.4674
511.0437,99.4248
512.9722,99.3508
514.9007,99.2578
516.8292,99.1739
518.7576,99.1279
520.6861,99.1339
522.6146,99.185
524.5430,99.2601
526.4715,99.3349
528.4000,99.3919
530.3284,99.424
532.2569,99.4316
534.1854,99.4187
536.1138,99.3894
538.0423,99.3467
539.9708,99.2945
541.8992,99.2388
543.8277,99.1891
545.7562,99.1566
547.6846,99.1512
549.6131,99.1778
551.5416,99.2338
553.4700,99.3094
555.3985,99.3903
557.3270,99.4606
559.2554,99.5076
561.1839,99.5234
563.1124,99.5063
565.0408,99.4599
566.9693,99.391
568.8978,99.3074
570.8262,99.2169
572.7547,99.1268
574.6832,99.0445
576.6116,98.977
578.5401,98.9288
580.4686,98.8997
582.3970,98.8845
584.3255,98.8751
586.2540,98.8653
588.1824,98.8531
590.1109,98.8405
592.0394,98.8312
593.9678,98.8266
