TITLE SAMPLE NAME:,Polyethylene High Density (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,90.2795
401.1211,90.6543
403.0496,91.0012
404.9781,91.2619
406.9065,91.4234
408.8350,91.4896
410.7635,91.4619
412.6919,91.3358
414.6204,91.1135
416.5489,90.8231
418.4773,90.5256
420.4058,90.2882
422.3343,90.1425
424.2627,90.0729
426.1912,90.0435
428.1197,90.0302
430.0481,90.035
431.9766,90.0827
433.9051,90.2064
435.8335,90.4282
437.7620,90.7457
439.6905,91.131
441.6189,91.5393
443.5474,91.921
445.4759,92.2347
447.4043,92.4592
449.3328,92.5985
451.2613,92.6794
453.1897,92.7426
455.1182,92.83
457.0467,92.967
458.9751,93.1483
460.9036,93.3392
462.8321,93.4975
464.7605,93.5974
466.6890,93.6406
468.6175,93.6512
470.5459,93.6604
472.4744,93.6883
474.4029,93.732
476.3313,93.7716
478.2598,93.7867
480.1883,93.7704
482.1167,93.7321
484.0452,93.6882
485.9737,93.6511
487.9021,93.6203
489.8306,93.5831
491.7591,93.5228
493.6875,93.428
495.6160,93.2982
497.5445,93.1433
499.4729,92.9801
501.4014,92.8254
503.3299,92.6905
505.2583,92.5765
507.1868,92.4741
509.1153,92.3693
511.0437,92.2504
512.9722,92.1146
514.9007,91.9695
516.8292,91.8296
518.7576,91.7089
520.6861,91.6142
522.6146,91.5425
524.5430,91.4842
526.4715,91.4286
528.4000,91.3677
530.3284,91.2975
532.2569,91.2169
534.1854,91.1263
536.1138,91.0272
538.0423,90.9219
539.9708,90.8143
541.8992,90.7099
543.8277,90.6157
545.7562,90.5398
547.6846,90.4896
549.6131,90.4689
551.5416,90.4743
553.4700,90.4937
555.3985,90.5079
557.3270,90.4973
559.2554,90.4502
561.1839,90.3675
563.1124,90.2619
565.0408,90.1495
566.9693,90.0409
568.8978,89.9345
570.8262,89.819
572.7547,89.6817
574.6832,89.5181
576.6116,89.3376
578.5401,89.1611
580.4686,89.0121
582.3970,88.9065
584.3255,88.8475
586.2540,88.8276
588.1824,88.8351
590.1109,88.8623
592.0394,88.9075
593.9678,88.9733
