TITLE SAMPLE NAME:,Polyethylene High Density (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,89.7987
401.1211,89.9231
403.0496,90.1252
404.9781,90.3519
406.9065,90.556
408.8350,90.6966
410.7635,90.7387
412.6919,90.6598
414.6204,90.4648
416.5489,90.1985
418.4773,89.9401
420.4058,89.7629
422.3343,89.6891
424.2627,89.688
426.1912,89.7128
428.1197,89.7347
430.0481,89.7549
431.9766,89.7985
433.9051,89.8987
435.8335,90.0783
437.7620,90.3372
439.6905,90.653
441.6189,90.9904
443.5474,91.3122
445.4759,91.5872
447.4043,91.7969
449.3328,91.9391
451.2613,92.0282
453.1897,92.0915
455.1182,92.1619
457.0467,92.264
458.9751,92.3993
460.9036,92.5436
462.8321,92.6641
464.7605,92.7407
466.6890,92.7781
468.6175,92.8001
470.5459,92.8329
472.4744,92.8854
474.4029,92.9415
476.3313,92.9725
478.2598,92.9585
480.1883,92.9023
482.1167,92.826
484.0452,92.7559
485.9737,92.7069
487.9021,92.6742
489.8306,92.6396
491.7591,92.5838
493.6875,92.4973
495.6160,92.3835
497.5445,92.2533
499.4729,92.1191
501.4014,91.9895
503.3299,91.867
505.2583,91.748
507.1868,91.6255
509.1153,91.4926
511.0437,91.3472
512.9722,91.1948
514.9007,91.0479
516.8292,90.9209
518.7576,90.8223
520.6861,90.7502
522.6146,90.6931
524.5430,90.6372
526.4715,90.5746
528.4000,90.5049
530.3284,90.4326
532.2569,90.3612
534.1854,90.29
536.1138,90.2142
538.0423,90.1298
539.9708,90.0371
541.8992,89.943
543.8277,89.8593
545.7562,89.7981
547.6846,89.7674
549.6131,89.767
551.5416,89.7876
553.4700,89.8133
555.3985,89.8259
557.3270,89.8114
559.2554,89.7648
561.1839,89.6908
563.1124,89.6007
565.0408,89.5051
566.9693,89.4074
568.8978,89.3006
570.8262,89.1721
572.7547,89.0107
574.6832,88.8161
576.6116,88.6021
578.5401,88.3944
580.4686,88.2227
582.3970,88.1107
584.3255,88.0702
586.2540,88.0986
588.1824,88.1822
590.1109,88.3018
592.0394,88.4378
593.9678,88.576
