TITLE SAMPLE NAME:,Polyethylene High Density (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,92.8753
401.1211,93.4465
403.0496,94.0445
404.9781,94.5149
406.9065,94.7958
408.8350,94.8885
410.7635,94.8202
412.6919,94.6245
414.6204,94.3459
416.5489,94.0524
418.4773,93.8305
420.4058,93.7465
422.3343,93.806
424.2627,93.961
426.1912,94.1514
428.1197,94.3384
430.0481,94.5094
431.9766,94.6671
433.9051,94.8153
435.8335,94.9526
437.7620,95.0779
439.6905,95.2013
441.6189,95.3471
443.5474,95.5396
445.4759,95.7799
447.4043,96.0356
449.3328,96.2555
451.2613,96.3995
453.1897,96.4634
455.1182,96.4842
457.0467,96.5204
458.9751,96.6136
460.9036,96.7586
462.8321,96.9101
464.7605,97.0179
466.6890,97.0595
468.6175,97.0505
470.5459,97.0315
472.4744,97.0406
474.4029,97.0883
476.3313,97.1545
478.2598,97.2055
480.1883,97.2164
482.1167,97.182
484.0452,97.1165
485.9737,97.045
487.9021,96.9926
489.8306,96.9732
491.7591,96.9822
493.6875,96.9983
495.6160,96.9919
497.5445,96.9398
499.4729,96.8382
501.4014,96.7079
503.3299,96.5837
505.2583,96.4951
507.1868,96.4481
509.1153,96.4239
511.0437,96.3932
512.9722,96.3352
514.9007,96.2499
516.8292,96.1569
518.7576,96.0839
520.6861,96.0507
522.6146,96.0611
524.5430,96.1037
526.4715,96.1602
528.4000,96.2133
530.3284,96.2506
532.2569,96.2664
534.1854,96.2606
536.1138,96.2374
538.0423,96.2027
539.9708,96.1628
541.8992,96.1223
543.8277,96.0859
545.7562,96.0587
547.6846,96.0482
549.6131,96.062
551.5416,96.1041
553.4700,96.1714
555.3985,96.2512
557.3270,96.3246
559.2554,96.3726
561.1839,96.3835
563.1124,96.3568
565.0408,96.3016
566.9693,96.2306
568.8978,96.1544
570.8262,96.0776
572.7547,96.0007
574.6832,95.9246
576.6116,95.8532
578.5401,95.7937
580.4686,95.7521
582.3970,95.7296
584.3255,95.722
586.2540,95.7217
588.1824,95.7222
590.1109,95.7197
592.0394,95.7136
593.9678,95.7049
