TITLE SAMPLE NAME:,Polyethylene High Density (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,67.2457
401.1211,70.7052
403.0496,74.1247
404.9781,76.9675
406.9065,78.9451
408.8350,80.0171
410.7635,80.349
412.6919,80.2644
414.6204,80.1788
416.5489,80.4829
418.4773,81.3704
420.4058,82.7191
422.3343,84.1825
424.2627,85.4362
426.1912,86.3437
428.1197,86.9522
430.0481,87.407
431.9766,87.8612
433.9051,88.4058
435.8335,89.0352
437.7620,89.668
439.6905,90.2153
441.6189,90.6499
443.5474,91.0283
445.4759,91.4505
447.4043,91.9888
449.3328,92.6425
451.2613,93.342
453.1897,93.9919
455.1182,94.5219
457.0467,94.9248
458.9751,95.2593
460.9036,95.6087
462.8321,96.0225
464.7605,96.4882
466.6890,96.9459
468.6175,97.3266
470.5459,97.5926
472.4744,97.7606
474.4029,97.8928
476.3313,98.0625
478.2598,98.3232
480.1883,98.6982
482.1167,99.1843
484.0452,99.7538
485.9737,100.352
487.9021,100.896
489.8306,101.298
491.7591,101.493
493.6875,101.476
495.6160,101.313
497.5445,101.122
499.4729,101.029
501.4014,101.105
503.3299,101.334
505.2583,101.616
507.1868,101.823
509.1153,101.866
511.0437,101.738
512.9722,101.511
514.9007,101.295
516.8292,101.184
518.7576,101.218
520.6861,101.368
522.6146,101.561
524.5430,101.724
526.4715,101.818
528.4000,101.842
530.3284,101.824
532.2569,101.796
534.1854,101.78
536.1138,101.781
538.0423,101.791
539.9708,101.801
541.8992,101.81
543.8277,101.824
545.7562,101.859
547.6846,101.933
549.6131,102.06
551.5416,102.25
553.4700,102.499
555.3985,102.798
557.3270,103.125
559.2554,103.453
561.1839,103.758
563.1124,104.017
565.0408,104.22
566.9693,104.369
568.8978,104.483
570.8262,104.597
572.7547,104.756
574.6832,104.999
576.6116,105.339
578.5401,105.739
580.4686,106.117
582.3970,106.369
584.3255,106.419
586.2540,106.256
588.1824,105.949
590.1109,105.612
592.0394,105.347
593.9678,105.199
595.8963,105.135
597.8248,105.081
599.7532,104.961
601.6817,104.743
603.6102,104.444
605.5386,104.116
