TITLE SAMPLE NAME:,Polyethylene High Density (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,90.902
401.1211,91.0122
403.0496,91.1085
404.9781,91.204
406.9065,91.3072
408.8350,91.4034
410.7635,91.4537
412.6919,91.4113
414.6204,91.2482
416.5489,90.9834
418.4773,90.6883
420.4058,90.4497
422.3343,90.3131
424.2627,90.2659
426.1912,90.2684
428.1197,90.2911
430.0481,90.328
431.9766,90.392
433.9051,90.5017
435.8335,90.6704
437.7620,90.9013
439.6905,91.1893
441.6189,91.5191
443.5474,91.8608
445.4759,92.1702
447.4043,92.4034
449.3328,92.539
451.2613,92.592
453.1897,92.6102
455.1182,92.654
457.0467,92.7636
458.9751,92.9328
460.9036,93.1114
462.8321,93.2415
464.7605,93.2946
466.6890,93.284
468.6175,93.2502
470.5459,93.2339
472.4744,93.25
474.4029,93.2816
476.3313,93.298
478.2598,93.2809
480.1883,93.2367
482.1167,93.1877
484.0452,93.1537
485.9737,93.1363
487.9021,93.1171
489.8306,93.0706
491.7591,92.9816
493.6875,92.854
495.6160,92.7071
497.5445,92.5643
499.4729,92.4408
501.4014,92.3379
503.3299,92.2451
505.2583,92.1474
507.1868,92.0339
509.1153,91.9023
511.0437,91.7586
512.9722,91.6133
514.9007,91.4767
516.8292,91.3546
518.7576,91.2472
520.6861,91.1507
522.6146,91.0613
524.5430,90.9785
526.4715,90.9049
528.4000,90.8428
530.3284,90.7904
532.2569,90.7405
534.1854,90.6837
536.1138,90.6134
538.0423,90.5289
539.9708,90.437
541.8992,90.3487
543.8277,90.276
545.7562,90.2277
547.6846,90.2072
549.6131,90.2109
551.5416,90.2289
553.4700,90.2466
555.3985,90.2482
557.3270,90.2217
559.2554,90.1633
561.1839,90.0779
563.1124,89.9766
565.0408,89.8708
566.9693,89.7658
568.8978,89.658
570.8262,89.537
572.7547,89.3921
574.6832,89.2198
576.6116,89.0287
578.5401,88.8387
580.4686,88.6758
582.3970,88.5635
584.3255,88.5155
586.2540,88.5325
588.1824,88.603
590.1109,88.7083
592.0394,88.8294
593.9678,88.953
595.8963,89.0744
