TITLE SAMPLE NAME:,Polyethylene High Density (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,95.887
401.1211,96.0433
403.0496,96.217
404.9781,96.3091
406.9065,96.2803
408.8350,96.1352
410.7635,95.8996
412.6919,95.607
414.6204,95.2987
416.5489,95.0251
418.4773,94.8347
420.4058,94.7485
422.3343,94.7468
424.2627,94.7885
426.1912,94.8413
428.1197,94.895
430.0481,94.9554
431.9766,95.03
433.9051,95.1165
435.8335,95.2021
437.7620,95.2756
439.6905,95.3419
441.6189,95.4238
443.5474,95.5445
445.4759,95.7045
447.4043,95.8732
449.3328,96.004
451.2613,96.063
453.1897,96.0498
455.1182,96.0015
457.0467,95.9743
458.9751,96.0092
460.9036,96.1045
462.8321,96.2202
464.7605,96.3082
466.6890,96.3423
468.6175,96.3301
470.5459,96.306
472.4744,96.3087
474.4029,96.3564
476.3313,96.4361
478.2598,96.5143
480.1883,96.5566
482.1167,96.5438
484.0452,96.478
485.9737,96.3794
487.9021,96.276
489.8306,96.1899
491.7591,96.1273
493.6875,96.0774
495.6160,96.0204
497.5445,95.9392
499.4729,95.8305
501.4014,95.7069
503.3299,95.59
505.2583,95.4967
507.1868,95.4286
509.1153,95.3721
511.0437,95.3075
512.9722,95.2226
514.9007,95.12
516.8292,95.0155
518.7576,94.9296
520.6861,94.8759
522.6146,94.8546
524.5430,94.8543
526.4715,94.8585
528.4000,94.8534
530.3284,94.8317
532.2569,94.7933
534.1854,94.7432
536.1138,94.6881
538.0423,94.6339
539.9708,94.5842
541.8992,94.5411
543.8277,94.5064
545.7562,94.484
547.6846,94.4794
549.6131,94.4978
551.5416,94.54
553.4700,94.5994
555.3985,94.6626
557.3270,94.7124
559.2554,94.7347
561.1839,94.7224
563.1124,94.6775
565.0408,94.6079
566.9693,94.5242
568.8978,94.4355
570.8262,94.3482
572.7547,94.2667
574.6832,94.194
576.6116,94.1326
578.5401,94.0836
580.4686,94.0464
582.3970,94.0192
584.3255,93.9995
586.2540,93.9847
588.1824,93.9725
590.1109,93.9588
592.0394,93.9383
593.9678,93.9058
595.8963,93.8594
