TITLE SAMPLE NAME:,Polyethylene High Density (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,103.651
401.1211,103.524
403.0496,103.522
404.9781,103.587
406.9065,103.664
408.8350,103.706
410.7635,103.67
412.6919,103.525
414.6204,103.267
416.5489,102.937
418.4773,102.61
420.4058,102.365
422.3343,102.237
424.2627,102.213
426.1912,102.258
428.1197,102.345
430.0481,102.463
431.9766,102.603
433.9051,102.755
435.8335,102.902
437.7620,103.03
439.6905,103.141
441.6189,103.246
443.5474,103.352
445.4759,103.448
447.4043,103.509
449.3328,103.511
451.2613,103.46
453.1897,103.398
455.1182,103.389
457.0467,103.48
458.9751,103.67
460.9036,103.897
462.8321,104.081
464.7605,104.172
466.6890,104.177
468.6175,104.148
470.5459,104.153
472.4744,104.235
474.4029,104.384
476.3313,104.547
478.2598,104.662
480.1883,104.688
482.1167,104.618
484.0452,104.48
485.9737,104.32
487.9021,104.181
489.8306,104.088
491.7591,104.035
493.6875,103.991
495.6160,103.92
497.5445,103.797
499.4729,103.629
501.4014,103.451
503.3299,103.307
505.2583,103.23
507.1868,103.218
509.1153,103.239
511.0437,103.254
512.9722,103.237
514.9007,103.184
516.8292,103.114
518.7576,103.053
520.6861,103.018
522.6146,103.01
524.5430,103.023
526.4715,103.044
528.4000,103.064
530.3284,103.077
532.2569,103.079
534.1854,103.068
536.1138,103.044
538.0423,103.008
539.9708,102.964
541.8992,102.917
543.8277,102.878
545.7562,102.861
547.6846,102.879
549.6131,102.943
551.5416,103.055
553.4700,103.201
555.3985,103.356
557.3270,103.488
559.2554,103.57
561.1839,103.59
563.1124,103.549
565.0408,103.461
566.9693,103.343
568.8978,103.205
570.8262,103.057
572.7547,102.903
574.6832,102.751
576.6116,102.611
578.5401,102.495
580.4686,102.413
582.3970,102.365
584.3255,102.344
586.2540,102.339
588.1824,102.34
590.1109,102.342
592.0394,102.344
593.9678,102.349
595.8963,102.359
597.8248,102.374
599.7532,102.394
601.6817,102.417
603.6102,102.437
605.5386,102.451
607.4671,102.452
609.3956,102.437
611.3240,102.406
613.2525,102.368
615.1810,102.336
