TITLE SAMPLE NAME:,Polyethylene High Density (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,99.3726
401.1211,99.4457
403.0496,99.5221
404.9781,99.5711
406.9065,99.5824
408.8350,99.5544
410.7635,99.4793
412.6919,99.3405
414.6204,99.1274
416.5489,98.8619
418.4773,98.6108
420.4058,98.4554
422.3343,98.4366
424.2627,98.5329
426.1912,98.689
428.1197,98.8535
430.0481,98.9974
431.9766,99.1127
433.9051,99.2038
435.8335,99.2787
437.7620,99.3473
439.6905,99.4247
441.6189,99.5333
443.5474,99.6933
445.4759,99.9045
447.4043,100.138
449.3328,100.344
451.2613,100.482
453.1897,100.535
455.1182,100.528
457.0467,100.506
458.9751,100.514
460.9036,100.564
462.8321,100.635
464.7605,100.695
466.6890,100.726
468.6175,100.733
470.5459,100.735
472.4744,100.751
474.4029,100.781
476.3313,100.809
478.2598,100.822
480.1883,100.813
482.1167,100.785
484.0452,100.745
485.9737,100.698
487.9021,100.646
489.8306,100.592
491.7591,100.539
493.6875,100.491
495.6160,100.442
497.5445,100.384
499.4729,100.308
501.4014,100.213
503.3299,100.109
505.2583,100.012
507.1868,99.9331
509.1153,99.8682
511.0437,99.8051
512.9722,99.732
514.9007,99.6474
516.8292,99.5627
518.7576,99.4946
520.6861,99.4543
522.6146,99.4399
524.5430,99.4384
526.4715,99.4351
528.4000,99.4214
530.3284,99.398
532.2569,99.3702
534.1854,99.3422
536.1138,99.3126
538.0423,99.2762
539.9708,99.2283
541.8992,99.1699
543.8277,99.1092
545.7562,99.0591
547.6846,99.0313
549.6131,99.0314
551.5416,99.0573
553.4700,99.1005
555.3985,99.1502
557.3270,99.1961
559.2554,99.2302
561.1839,99.247
563.1124,99.243
565.0408,99.217
566.9693,99.1704
568.8978,99.107
570.8262,99.0326
572.7547,98.9544
574.6832,98.8796
576.6116,98.8145
578.5401,98.7626
580.4686,98.7241
582.3970,98.6965
584.3255,98.6764
586.2540,98.661
588.1824,98.6489
590.1109,98.6386
592.0394,98.6273
593.9678,98.6112
595.8963,98.5872
597.8248,98.5558
599.7532,98.5206
