TITLE SAMPLE NAME:,Polyethylene High Density (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,92.6927
401.1211,93.3065
403.0496,93.9398
404.9781,94.4495
406.9065,94.7783
408.8350,94.9231
410.7635,94.8998
412.6919,94.733
414.6204,94.4671
416.5489,94.1837
418.4773,93.9891
420.4058,93.96
422.3343,94.0925
424.2627,94.3161
426.1912,94.5512
428.1197,94.7509
430.0481,94.9076
431.9766,95.0392
433.9051,95.1678
435.8335,95.3055
437.7620,95.4525
439.6905,95.6089
441.6189,95.7848
443.5474,95.9948
445.4759,96.2391
447.4043,96.4914
449.3328,96.7076
451.2613,96.8514
453.1897,96.9192
455.1182,96.9463
457.0467,96.9883
458.9751,97.0818
460.9036,97.2147
462.8321,97.3357
464.7605,97.3939
466.6890,97.3753
468.6175,97.3125
470.5459,97.2665
472.4744,97.2885
474.4029,97.3875
476.3313,97.5289
478.2598,97.6611
480.1883,97.7467
482.1167,97.7754
484.0452,97.7605
485.9737,97.727
487.9021,97.6984
489.8306,97.6865
491.7591,97.6872
493.6875,97.6826
495.6160,97.6496
497.5445,97.5728
499.4729,97.4562
501.4014,97.3248
503.3299,97.2131
505.2583,97.1441
507.1868,97.1146
509.1153,97.0974
511.0437,97.0599
512.9722,96.9847
514.9007,96.88
516.8292,96.7745
518.7576,96.6999
520.6861,96.6736
522.6146,96.6911
524.5430,96.732
526.4715,96.7725
528.4000,96.7955
530.3284,96.7942
532.2569,96.7696
534.1854,96.7274
536.1138,96.6739
538.0423,96.6147
539.9708,96.5542
541.8992,96.496
543.8277,96.4446
545.7562,96.4068
547.6846,96.391
549.6131,96.4051
551.5416,96.4517
553.4700,96.5244
555.3985,96.6076
557.3270,96.6806
559.2554,96.7247
561.1839,96.7302
563.1124,96.6986
565.0408,96.6397
566.9693,96.5658
568.8978,96.4855
570.8262,96.4025
572.7547,96.318
574.6832,96.2354
576.6116,96.1615
578.5401,96.105
580.4686,96.0704
582.3970,96.0552
584.3255,96.0505
586.2540,96.0455
588.1824,96.0331
590.1109,96.0119
592.0394,95.9851
593.9678,95.9573
