TITLE SAMPLE NAME:,Polyethylene Low Density (bags, packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,92.4953
400.1569,93.8343
401.1211,95.2403
402.0854,96.4356
403.0496,97.2851
404.0138,97.7611
404.9781,97.916
405.9423,97.8576
406.9065,97.7124
407.8708,97.5847
408.8350,97.5391
409.7992,97.607
410.7635,97.7911
411.7277,98.0499
412.6919,98.2835
413.6562,98.3513
414.6204,98.1187
415.5846,97.5098
416.5489,96.571
417.5131,95.543
418.4773,94.8354
419.4416,94.7549
420.4058,95.2128
421.3700,95.852
422.3343,96.3899
423.2985,96.748
424.2627,96.9837
425.2270,97.1862
426.1912,97.4023
427.1554,97.6156
428.1197,97.7758
429.0839,97.8433
430.0481,97.8123
431.0124,97.7067
431.9766,97.5623
432.9408,97.4166
433.9051,97.3089
434.8693,97.2797
435.8335,97.3547
436.7978,97.5203
437.7620,97.7176
438.7262,97.868
439.6905,97.9156
440.6547,97.8596
441.6189,97.7569
442.5832,97.6962
443.5474,97.7514
444.5116,97.9418
445.4759,98.2253
446.4401,98.5263
447.4043,98.773
448.3686,98.9235
449.3328,98.9758
450.2970,98.9612
451.2613,98.9241
452.2255,98.8924
453.1897,98.8586
454.1540,98.7885
455.1182,98.6554
456.0824,98.4813
457.0467,98.3537
458.0109,98.3861
458.9751,98.6331
459.9394,99.0372
460.9036,99.4656
461.8678,99.7945
462.8321,99.966
463.7963,99.9944
464.7605,99.9365
465.7248,99.8471
466.6890,99.7441
467.6532,99.6069
468.6175,99.41
469.5817,99.1648
470.5459,98.9408
471.5102,98.8452
472.4744,98.9632
473.4386,99.2967
474.4029,99.7562
475.3671,100.214
476.3313,100.57
477.2956,100.778
478.2598,100.839
479.2240,100.782
480.1883,100.641
481.1525,100.454
482.1167,100.266
483.0810,100.13
484.0452,100.089
485.0094,100.161
485.9737,100.311
486.9379,100.472
487.9021,100.575
488.8664,100.579
489.8306,100.493
490.7948,100.363
491.7591,100.257
492.7233,100.233
493.6875,100.314
494.6518,100.483
495.6160,100.682
496.5802,100.839
497.5445,100.887
498.5087,100.79
499.4729,100.559
500.4372,100.257
501.4014,99.9789
502.3656,99.811
503.3299,99.7904
504.2941,99.8907
505.2583,100.044
506.2226,100.182
507.1868,100.265
508.1510,100.297
509.1153,100.308
510.0795,100.332
511.0437,100.376
512.0080,100.416
512.9722,100.404
513.9365,100.296
514.9007,100.082
515.8649,99.8073
516.8292,99.5641
517.7934,99.4551
518.7576,99.5325
519.7219,99.762
520.6861,100.042
521.6503,100.263
522.6146,100.36
523.5788,100.333
524.5430,100.242
525.5073,100.171
526.4715,100.181
527.4357,100.278
528.4000,100.419
529.3642,100.542
530.3284,100.604
531.2927,100.596
532.2569,100.542
533.2211,100.477
534.1854,100.433
535.1496,100.423
536.1138,100.442
537.0781,100.472
538.0423,100.496
539.0065,100.502
539.9708,100.484
540.9350,100.444
541.8992,100.386
542.8635,100.317
543.8277,100.246
544.7919,100.181
545.7562,100.133
546.7204,100.111
547.6846,100.119
548.6489,100.165
549.6131,100.247
550.5773,100.362
551.5416,100.499
552.5058,100.642
553.4700,100.777
554.4343,100.899
555.3985,101.012
556.3627,101.129
557.3270,101.257
558.2912,101.394
559.2554,101.525
560.2197,101.631
561.1839,101.699
562.1481,101.723
563.1124,101.701
564.0766,101.633
565.0408,101.52
566.0051,101.373
566.9693,101.219
567.9335,101.09
568.8978,101.017
569.8620,101.003
570.8262,101.024
571.7905,101.041
572.7547,101.018
573.7189,100.945
574.6832,100.834
575.6474,100.711
576.6116,100.6
577.5759,100.513
578.5401,100.45
579.5043,100.407
580.4686,100.385
581.4328,100.388
582.3970,100.421
583.3613,100.482
584.3255,100.562
585.2897,100.647
586.2540,100.716
587.2182,100.746
588.1824,100.725
589.1467,100.654
590.1109,100.557
591.0751,100.471
592.0394,100.435
593.0036,100.463
593.9678,100.538
594.9321,100.621
595.8963,100.672
596.8605,100.678
597.8248,100.651
598.7890,100.627
599.7532,100.634
600.7175,100.682
601.6817,100.755
602.6459,100.825
603.6102,100.869
604.5744,100.877
605.5386,100.86
606.5029,100.832
607.4671,100.812
608.4313,100.809
609.3956,100.823
610.3598,100.843
611.3240,100.849
612.2883,100.822
613.2525,100.75
