TITLE SAMPLE NAME:,Polyethylene Low Density (bags, packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,91.8404
400.1569,93.2175
401.1211,94.6418
402.0854,95.8841
403.0496,96.8168
404.0138,97.3963
404.9781,97.659
405.9423,97.7135
406.9065,97.7007
407.8708,97.7344
408.8350,97.8632
409.7992,98.0726
410.7635,98.3086
411.7277,98.4968
412.6919,98.5542
413.6562,98.4006
414.6204,97.9743
415.5846,97.2599
416.5489,96.3375
417.5131,95.4404
418.4773,94.9144
419.4416,94.9696
420.4058,95.4636
421.3700,96.0639
422.3343,96.5477
423.2985,96.883
424.2627,97.1441
425.2270,97.4087
426.1912,97.6937
427.1554,97.951
428.1197,98.1107
429.0839,98.133
430.0481,98.0288
431.0124,97.8482
431.9766,97.6532
432.9408,97.5
433.9051,97.4342
434.8693,97.4895
435.8335,97.6757
436.7978,97.9593
437.7620,98.2619
438.7262,98.4879
439.6905,98.5685
440.6547,98.4947
441.6189,98.3251
442.5832,98.1641
443.5474,98.1125
444.5116,98.217
445.4759,98.4497
446.4401,98.7323
447.4043,98.9806
448.3686,99.1397
449.3328,99.1977
450.2970,99.1787
451.2613,99.1194
452.2255,99.0426
453.1897,98.945
454.1540,98.8088
455.1182,98.6327
456.0824,98.4602
457.0467,98.38
458.0109,98.4798
458.9751,98.7768
459.9394,99.192
460.9036,99.6007
461.8678,99.9031
462.8321,100.06
463.7963,100.084
464.7605,100.019
465.7248,99.9066
466.6890,99.7675
467.6532,99.6049
468.6175,99.4208
469.5817,99.2382
470.5459,99.1098
471.5102,99.1026
472.4744,99.2597
473.4386,99.5661
474.4029,99.9506
475.3671,100.326
476.3313,100.63
477.2956,100.841
478.2598,100.965
479.2240,101.015
480.1883,100.998
481.1525,100.921
482.1167,100.802
483.0810,100.681
484.0452,100.612
485.0094,100.628
485.9737,100.719
486.9379,100.827
487.9021,100.885
488.8664,100.849
489.8306,100.729
490.7948,100.579
491.7591,100.474
492.7233,100.468
493.6875,100.571
494.6518,100.745
495.6160,100.923
496.5802,101.042
497.5445,101.057
498.5087,100.957
499.4729,100.766
500.4372,100.539
501.4014,100.343
502.3656,100.231
503.3299,100.22
504.2941,100.283
505.2583,100.373
506.2226,100.45
507.1868,100.5
508.1510,100.535
509.1153,100.581
510.0795,100.653
511.0437,100.735
512.0080,100.787
512.9722,100.754
513.9365,100.601
514.9007,100.335
515.8649,100.021
516.8292,99.7669
517.7934,99.6768
518.7576,99.7898
519.7219,100.051
520.6861,100.343
521.6503,100.551
522.6146,100.616
523.5788,100.559
524.5430,100.455
525.5073,100.396
526.4715,100.441
527.4357,100.577
528.4000,100.745
529.3642,100.875
530.3284,100.93
531.2927,100.914
532.2569,100.859
533.2211,100.802
534.1854,100.766
535.1496,100.755
536.1138,100.76
537.0781,100.768
538.0423,100.77
539.0065,100.762
539.9708,100.74
540.9350,100.702
541.8992,100.65
542.8635,100.587
543.8277,100.524
544.7919,100.472
545.7562,100.441
546.7204,100.438
547.6846,100.467
548.6489,100.528
549.6131,100.616
550.5773,100.723
551.5416,100.84
552.5058,100.958
553.4700,101.076
554.4343,101.198
555.3985,101.334
556.3627,101.486
557.3270,101.65
558.2912,101.809
559.2554,101.945
560.2197,102.045
561.1839,102.103
562.1481,102.117
563.1124,102.086
564.0766,102.007
565.0408,101.88
566.0051,101.72
566.9693,101.56
567.9335,101.438
568.8978,101.378
569.8620,101.375
570.8262,101.398
571.7905,101.403
572.7547,101.361
573.7189,101.267
574.6832,101.139
575.6474,101.002
576.6116,100.878
577.5759,100.777
578.5401,100.7
579.5043,100.646
580.4686,100.62
581.4328,100.628
582.3970,100.672
583.3613,100.75
584.3255,100.85
585.2897,100.949
586.2540,101.022
587.2182,101.041
588.1824,100.99
589.1467,100.875
590.1109,100.729
591.0751,100.605
592.0394,100.549
593.0036,100.579
593.9678,100.674
594.9321,100.784
595.8963,100.864
596.8605,100.896
597.8248,100.891
598.7890,100.882
599.7532,100.897
600.7175,100.948
601.6817,101.021
602.6459,101.092
603.6102,101.141
604.5744,101.164
605.5386,101.167
606.5029,101.166
607.4671,101.173
608.4313,101.194
609.3956,101.224
610.3598,101.247
611.3240,101.243
612.2883,101.194
613.2525,101.095
614.2167,100.957
