TITLE SAMPLE NAME:,Polyethylene Low Density (bags, packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,99.2913
400.1569,100.476
401.1211,101.376
402.0854,101.891
403.0496,102.084
404.0138,102.087
404.9781,102.031
405.9423,102.009
406.9065,102.06
407.8708,102.179
408.8350,102.345
409.7992,102.54
410.7635,102.733
411.7277,102.856
412.6919,102.806
413.6562,102.481
414.6204,101.833
415.5846,100.906
416.5489,99.8693
417.5131,99.0285
418.4773,98.7174
419.4416,99.024
420.4058,99.6565
421.3700,100.214
422.3343,100.5
423.2985,100.553
424.2627,100.522
425.2270,100.549
426.1912,100.702
427.1554,100.958
428.1197,101.246
429.0839,101.492
430.0481,101.655
431.0124,101.729
431.9766,101.737
432.9408,101.718
433.9051,101.711
434.8693,101.741
435.8335,101.794
436.7978,101.824
437.7620,101.77
438.7262,101.603
439.6905,101.356
440.6547,101.111
441.6189,100.969
442.5832,100.996
443.5474,101.184
444.5116,101.456
445.4759,101.723
446.4401,101.926
447.4043,102.059
448.3686,102.139
449.3328,102.18
450.2970,102.179
451.2613,102.12
452.2255,101.986
453.1897,101.776
454.1540,101.507
455.1182,101.222
456.0824,100.988
457.0467,100.888
458.0109,100.989
458.9751,101.297
459.9394,101.742
460.9036,102.218
461.8678,102.631
462.8321,102.926
463.7963,103.086
464.7605,103.12
465.7248,103.051
466.6890,102.897
467.6532,102.67
468.6175,102.384
469.5817,102.071
470.5459,101.801
471.5102,101.663
472.4744,101.73
473.4386,101.997
474.4029,102.384
475.3671,102.775
476.3313,103.08
477.2956,103.263
478.2598,103.332
479.2240,103.315
480.1883,103.245
481.1525,103.147
482.1167,103.052
483.0810,102.993
484.0452,102.998
485.0094,103.064
485.9737,103.149
486.9379,103.191
487.9021,103.146
488.8664,103.009
489.8306,102.828
490.7948,102.677
491.7591,102.624
492.7233,102.694
493.6875,102.859
494.6518,103.045
495.6160,103.174
496.5802,103.19
497.5445,103.077
498.5087,102.865
499.4729,102.618
500.4372,102.407
501.4014,102.286
502.3656,102.267
503.3299,102.321
504.2941,102.4
505.2583,102.467
506.2226,102.514
507.1868,102.552
508.1510,102.601
509.1153,102.668
510.0795,102.743
511.0437,102.801
512.0080,102.808
512.9722,102.735
513.9365,102.565
514.9007,102.315
515.8649,102.038
516.8292,101.823
517.7934,101.753
518.7576,101.861
519.7219,102.099
520.6861,102.358
521.6503,102.53
522.6146,102.557
523.5788,102.453
524.5430,102.293
525.5073,102.177
526.4715,102.175
527.4357,102.295
528.4000,102.487
529.3642,102.679
530.3284,102.816
531.2927,102.877
532.2569,102.871
533.2211,102.825
534.1854,102.766
535.1496,102.714
536.1138,102.682
537.0781,102.672
538.0423,102.683
539.0065,102.705
539.9708,102.727
540.9350,102.734
541.8992,102.716
542.8635,102.671
543.8277,102.609
544.7919,102.551
545.7562,102.517
546.7204,102.52
547.6846,102.561
548.6489,102.628
549.6131,102.705
550.5773,102.783
551.5416,102.863
552.5058,102.954
553.4700,103.067
554.4343,103.205
555.3985,103.358
556.3627,103.505
557.3270,103.626
558.2912,103.707
559.2554,103.749
560.2197,103.763
561.1839,103.76
562.1481,103.744
563.1124,103.707
564.0766,103.631
565.0408,103.511
566.0051,103.357
566.9693,103.202
567.9335,103.086
568.8978,103.034
569.8620,103.038
570.8262,103.062
571.7905,103.063
572.7547,103.015
573.7189,102.918
574.6832,102.801
575.6474,102.696
576.6116,102.623
577.5759,102.579
578.5401,102.549
579.5043,102.517
580.4686,102.482
581.4328,102.455
582.3970,102.451
583.3613,102.482
584.3255,102.547
585.2897,102.629
586.2540,102.704
587.2182,102.745
588.1824,102.732
589.1467,102.668
590.1109,102.575
591.0751,102.491
592.0394,102.453
593.0036,102.474
593.9678,102.54
594.9321,102.612
595.8963,102.657
596.8605,102.66
597.8248,102.635
598.7890,102.613
599.7532,102.621
600.7175,102.668
601.6817,102.739
602.6459,102.811
603.6102,102.864
604.5744,102.889
605.5386,102.889
606.5029,102.875
607.4671,102.857
608.4313,102.847
609.3956,102.851
610.3598,102.866
611.3240,102.873
612.2883,102.84
613.2525,102.738
614.2167,102.559
615.1810,102.333
616.1452,102.126
617.1094,102.013
618.0737,102.038
619.0379,102.185
620.0021,102.391
620.9664,102.575
